request_id,location_id,service_type_id,urgency,requested_by,requested_channel,requested_date,complexity_score,complexity_tier,day_of_week,is_weekend,month,is_winter,week_of_year,day_index
REQ-006801,LOC-06,SVC-07,Routine,Client,Referral,2026-07-08,20.1,Low,2,0,7,1,28,341
REQ-006802,LOC-06,SVC-04,Priority,Client,Phone,2026-07-08,10.3,Low,2,0,7,1,28,341
REQ-006803,LOC-07,SVC-03,Routine,GP / Clinician,Referral,2026-07-08,85.0,Critical,2,0,7,1,28,341
REQ-006804,LOC-03,SVC-01,Priority,Client,Portal,2026-07-08,64.0,High,2,0,7,1,28,341
REQ-006805,LOC-07,SVC-09,Routine,Client,Case Manager,2026-07-08,23.0,Medium,2,0,7,1,28,341
REQ-006806,LOC-09,SVC-05,Routine,Case Manager,Phone,2026-07-08,35.4,Medium,2,0,7,1,28,341
REQ-006807,LOC-01,SVC-01,Routine,Client,Referral,2026-07-08,30.9,Medium,2,0,7,1,28,341
REQ-006808,LOC-03,SVC-04,Routine,Client,Portal,2026-07-08,15.4,Low,2,0,7,1,28,341
REQ-006809,LOC-10,SVC-02,Urgent,Client,Phone,2026-07-08,9.9,Low,2,0,7,1,28,341
REQ-006810,LOC-03,SVC-01,Priority,Client,Case Manager,2026-07-08,36.4,Medium,2,0,7,1,28,341
REQ-006811,LOC-04,SVC-02,Priority,Client,Referral,2026-07-08,92.3,Critical,2,0,7,1,28,341
REQ-006812,LOC-03,SVC-03,Priority,Client,Portal,2026-07-09,18.9,Low,3,0,7,1,28,342
REQ-006813,LOC-03,SVC-01,Urgent,Case Manager,Phone,2026-07-09,71.5,High,3,0,7,1,28,342
REQ-006814,LOC-07,SVC-01,Priority,Case Manager,Phone,2026-07-09,92.7,Critical,3,0,7,1,28,342
REQ-006815,LOC-04,SVC-02,Urgent,Case Manager,Phone,2026-07-09,34.0,Medium,3,0,7,1,28,342
REQ-006816,LOC-03,SVC-01,Urgent,GP / Clinician,Referral,2026-07-09,81.7,Critical,3,0,7,1,28,342
REQ-006817,LOC-06,SVC-01,Priority,Client,Phone,2026-07-09,42.4,Medium,3,0,7,1,28,342
REQ-006818,LOC-08,SVC-02,Routine,Client,Case Manager,2026-07-09,16.7,Low,3,0,7,1,28,342
REQ-006819,LOC-07,SVC-02,Urgent,Client,Portal,2026-07-09,35.4,Medium,3,0,7,1,28,342
REQ-006820,LOC-10,SVC-06,Urgent,Client,Phone,2026-07-09,31.1,Medium,3,0,7,1,28,342
REQ-006821,LOC-07,SVC-08,Routine,GP / Clinician,Phone,2026-07-09,65.6,High,3,0,7,1,28,342
REQ-006822,LOC-05,SVC-06,Priority,Client,Case Manager,2026-07-09,31.0,Medium,3,0,7,1,28,342
REQ-006823,LOC-07,SVC-01,Routine,Family Member,Phone,2026-07-09,15.3,Low,3,0,7,1,28,342
REQ-006824,LOC-01,SVC-07,Routine,Case Manager,Portal,2026-07-09,40.6,Medium,3,0,7,1,28,342
REQ-006827,LOC-05,SVC-08,Routine,Family Member,Phone,2026-07-09,44.4,Medium,3,0,7,1,28,342
REQ-006829,LOC-06,SVC-09,Routine,Family Member,Portal,2026-07-09,37.1,Medium,3,0,7,1,28,342
REQ-006830,LOC-01,SVC-07,Routine,GP / Clinician,Phone,2026-07-09,27.6,Medium,3,0,7,1,28,342
REQ-006831,LOC-05,SVC-06,Routine,Family Member,Phone,2026-07-09,15.3,Low,3,0,7,1,28,342
REQ-006832,LOC-08,SVC-09,Priority,Family Member,Referral,2026-07-09,39.1,Medium,3,0,7,1,28,342
REQ-006833,LOC-10,SVC-04,Emergency,Family Member,Phone,2026-07-09,78.0,High,3,0,7,1,28,342
REQ-006834,LOC-01,SVC-03,Routine,Client,Case Manager,2026-07-09,12.4,Low,3,0,7,1,28,342
REQ-006836,LOC-06,SVC-05,Priority,Family Member,Phone,2026-07-09,60.8,High,3,0,7,1,28,342
REQ-006837,LOC-07,SVC-03,Priority,Family Member,Case Manager,2026-07-09,63.0,High,3,0,7,1,28,342
REQ-006838,LOC-01,SVC-01,Routine,Client,Phone,2026-07-09,22.2,Low,3,0,7,1,28,342
REQ-006840,LOC-02,SVC-04,Routine,Client,Phone,2026-07-09,16.1,Low,3,0,7,1,28,342
REQ-006842,LOC-07,SVC-05,Routine,GP / Clinician,Portal,2026-07-10,14.2,Low,4,0,7,1,28,343
REQ-006843,LOC-02,SVC-05,Routine,GP / Clinician,Portal,2026-07-10,34.8,Medium,4,0,7,1,28,343
REQ-006844,LOC-05,SVC-01,Routine,Family Member,Phone,2026-07-10,38.8,Medium,4,0,7,1,28,343
REQ-006846,LOC-09,SVC-08,Routine,Case Manager,Case Manager,2026-07-10,37.3,Medium,4,0,7,1,28,343
REQ-006847,LOC-02,SVC-06,Emergency,Family Member,Case Manager,2026-07-10,57.9,High,4,0,7,1,28,343
REQ-006848,LOC-03,SVC-02,Urgent,Client,Referral,2026-07-10,29.8,Medium,4,0,7,1,28,343
REQ-006849,LOC-10,SVC-09,Routine,Family Member,Case Manager,2026-07-10,14.6,Low,4,0,7,1,28,343
REQ-006852,LOC-01,SVC-03,Routine,Family Member,Portal,2026-07-10,40.7,Medium,4,0,7,1,28,343
REQ-006854,LOC-01,SVC-01,Routine,Case Manager,Referral,2026-07-10,35.7,Medium,4,0,7,1,28,343
REQ-006855,LOC-08,SVC-01,Emergency,Client,Phone,2026-07-10,70.2,High,4,0,7,1,28,343
REQ-006856,LOC-06,SVC-08,Priority,Case Manager,Phone,2026-07-10,65.1,High,4,0,7,1,28,343
REQ-006857,LOC-02,SVC-01,Priority,Client,Phone,2026-07-10,66.8,High,4,0,7,1,28,343
REQ-006858,LOC-05,SVC-04,Urgent,Client,Portal,2026-07-10,40.7,Medium,4,0,7,1,28,343
REQ-006859,LOC-02,SVC-08,Routine,Client,Phone,2026-07-10,40.9,Medium,4,0,7,1,28,343
REQ-006860,LOC-10,SVC-01,Routine,Client,Phone,2026-07-10,31.4,Medium,4,0,7,1,28,343
REQ-006861,LOC-04,SVC-03,Priority,Client,Phone,2026-07-10,14.3,Low,4,0,7,1,28,343
REQ-006862,LOC-05,SVC-02,Routine,Family Member,Phone,2026-07-10,35.0,Medium,4,0,7,1,28,343
REQ-006863,LOC-07,SVC-05,Priority,Client,Phone,2026-07-10,14.6,Low,4,0,7,1,28,343
REQ-006864,LOC-03,SVC-03,Urgent,Case Manager,Phone,2026-07-10,85.7,Critical,4,0,7,1,28,343
REQ-006865,LOC-08,SVC-09,Routine,Family Member,Portal,2026-07-10,40.2,Medium,4,0,7,1,28,343
REQ-006866,LOC-06,SVC-06,Priority,Family Member,Referral,2026-07-10,28.9,Medium,4,0,7,1,28,343
REQ-006867,LOC-02,SVC-06,Routine,Client,Phone,2026-07-10,39.7,Medium,4,0,7,1,28,343
REQ-006868,LOC-03,SVC-05,Urgent,Family Member,Portal,2026-07-10,87.2,Critical,4,0,7,1,28,343
REQ-006869,LOC-05,SVC-06,Routine,Client,Referral,2026-07-10,44.1,Medium,4,0,7,1,28,343
REQ-006871,LOC-08,SVC-05,Urgent,Client,Referral,2026-07-10,36.2,Medium,4,0,7,1,28,343
REQ-006872,LOC-04,SVC-02,Emergency,Case Manager,Phone,2026-07-10,82.1,Critical,4,0,7,1,28,343
REQ-006873,LOC-04,SVC-06,Routine,Family Member,Referral,2026-07-10,36.7,Medium,4,0,7,1,28,343
REQ-006874,LOC-01,SVC-01,Urgent,Family Member,Case Manager,2026-07-11,70.6,High,5,1,7,1,28,344
REQ-006875,LOC-06,SVC-02,Urgent,Case Manager,Phone,2026-07-11,86.3,Critical,5,1,7,1,28,344
REQ-006876,LOC-07,SVC-06,Priority,Client,Portal,2026-07-11,38.9,Medium,5,1,7,1,28,344
REQ-006877,LOC-10,SVC-09,Urgent,Client,Phone,2026-07-11,77.2,Critical,5,1,7,1,28,344
REQ-006878,LOC-08,SVC-01,Priority,Client,Phone,2026-07-11,17.2,Low,5,1,7,1,28,344
REQ-006879,LOC-06,SVC-01,Routine,Case Manager,Portal,2026-07-11,9.3,Low,5,1,7,1,28,344
REQ-006880,LOC-02,SVC-07,Priority,Case Manager,Phone,2026-07-11,64.8,High,5,1,7,1,28,344
REQ-006881,LOC-08,SVC-04,Routine,Client,Portal,2026-07-11,18.4,Low,5,1,7,1,28,344
REQ-006882,LOC-10,SVC-03,Routine,Client,Referral,2026-07-11,10.0,Low,5,1,7,1,28,344
REQ-006883,LOC-02,SVC-03,Routine,Client,Portal,2026-07-11,10.4,Low,5,1,7,1,28,344
REQ-006884,LOC-06,SVC-08,Routine,Client,Portal,2026-07-11,14.9,Low,5,1,7,1,28,344
REQ-006885,LOC-10,SVC-01,Routine,Family Member,Portal,2026-07-11,15.3,Low,5,1,7,1,28,344
REQ-006886,LOC-06,SVC-02,Routine,Client,Referral,2026-07-11,35.2,Medium,5,1,7,1,28,344
REQ-006887,LOC-01,SVC-02,Priority,Client,Referral,2026-07-11,6.8,Low,5,1,7,1,28,344
REQ-006888,LOC-01,SVC-01,Emergency,Family Member,Referral,2026-07-11,68.5,High,5,1,7,1,28,344
REQ-006889,LOC-04,SVC-05,Routine,Family Member,Phone,2026-07-11,58.9,High,5,1,7,1,28,344
REQ-006890,LOC-01,SVC-05,Urgent,Family Member,Phone,2026-07-11,55.0,High,5,1,7,1,28,344
REQ-006891,LOC-09,SVC-01,Priority,Client,Phone,2026-07-12,37.4,Medium,6,1,7,1,28,345
REQ-006892,LOC-07,SVC-05,Routine,Client,Portal,2026-07-12,18.6,Low,6,1,7,1,28,345
REQ-006893,LOC-06,SVC-02,Routine,Case Manager,Phone,2026-07-12,8.4,Low,6,1,7,1,28,345
REQ-006894,LOC-07,SVC-06,Urgent,Case Manager,Phone,2026-07-12,51.7,High,6,1,7,1,28,345
REQ-006895,LOC-07,SVC-07,Priority,Family Member,Portal,2026-07-12,23.8,Low,6,1,7,1,28,345
REQ-006896,LOC-10,SVC-05,Routine,Client,Portal,2026-07-12,13.3,Low,6,1,7,1,28,345
REQ-006897,LOC-07,SVC-03,Routine,Client,Referral,2026-07-12,35.4,Medium,6,1,7,1,28,345
REQ-006898,LOC-03,SVC-01,Emergency,Case Manager,Portal,2026-07-12,78.7,Critical,6,1,7,1,28,345
REQ-006899,LOC-06,SVC-02,Priority,Case Manager,Case Manager,2026-07-12,72.2,High,6,1,7,1,28,345
REQ-006901,LOC-07,SVC-04,Routine,Family Member,Phone,2026-07-12,21.2,Low,6,1,7,1,28,345
REQ-006902,LOC-02,SVC-06,Priority,Client,Portal,2026-07-12,22.5,Low,6,1,7,1,28,345
REQ-006903,LOC-03,SVC-05,Routine,Family Member,Portal,2026-07-12,18.6,Low,6,1,7,1,28,345
REQ-006904,LOC-05,SVC-02,Routine,GP / Clinician,Referral,2026-07-12,40.8,Medium,6,1,7,1,28,345
REQ-006905,LOC-09,SVC-07,Priority,Client,Portal,2026-07-12,29.6,Medium,6,1,7,1,28,345
REQ-006906,LOC-06,SVC-03,Routine,Client,Phone,2026-07-13,8.7,Low,0,0,7,1,29,346
REQ-006907,LOC-09,SVC-02,Urgent,Family Member,Phone,2026-07-13,38.9,Medium,0,0,7,1,29,346
REQ-006908,LOC-07,SVC-02,Routine,Case Manager,Case Manager,2026-07-13,41.3,Medium,0,0,7,1,29,346
REQ-006909,LOC-07,SVC-01,Urgent,GP / Clinician,Phone,2026-07-13,61.9,High,0,0,7,1,29,346
REQ-006910,LOC-10,SVC-01,Routine,Family Member,Portal,2026-07-13,7.7,Low,0,0,7,1,29,346
REQ-006911,LOC-09,SVC-02,Priority,Family Member,Case Manager,2026-07-13,30.0,Medium,0,0,7,1,29,346
REQ-006912,LOC-04,SVC-04,Priority,Family Member,Phone,2026-07-13,39.6,Medium,0,0,7,1,29,346
REQ-006913,LOC-01,SVC-02,Urgent,Family Member,Referral,2026-07-13,43.7,Medium,0,0,7,1,29,346
REQ-006914,LOC-02,SVC-07,Urgent,Client,Phone,2026-07-13,61.5,High,0,0,7,1,29,346
REQ-006916,LOC-01,SVC-07,Priority,Family Member,Phone,2026-07-13,20.0,Low,0,0,7,1,29,346
REQ-006917,LOC-07,SVC-03,Priority,Family Member,Case Manager,2026-07-13,39.5,Medium,0,0,7,1,29,346
REQ-006918,LOC-03,SVC-02,Routine,Client,Phone,2026-07-13,34.8,Medium,0,0,7,1,29,346
REQ-006919,LOC-08,SVC-01,Priority,Client,Phone,2026-07-13,14.8,Low,0,0,7,1,29,346
REQ-006920,LOC-10,SVC-02,Routine,Case Manager,Portal,2026-07-13,32.1,Medium,0,0,7,1,29,346
REQ-006921,LOC-10,SVC-01,Priority,Client,Phone,2026-07-13,17.2,Low,0,0,7,1,29,346
REQ-006922,LOC-04,SVC-08,Routine,Family Member,Case Manager,2026-07-13,61.7,High,0,0,7,1,29,346
REQ-006923,LOC-10,SVC-04,Urgent,Case Manager,Phone,2026-07-13,60.4,High,0,0,7,1,29,346
REQ-006924,LOC-10,SVC-08,Routine,Client,Portal,2026-07-13,8.6,Low,0,0,7,1,29,346
REQ-006926,LOC-07,SVC-03,Routine,Family Member,Portal,2026-07-13,43.9,Medium,0,0,7,1,29,346
REQ-006927,LOC-04,SVC-06,Routine,Family Member,Phone,2026-07-13,10.4,Low,0,0,7,1,29,346
REQ-006928,LOC-06,SVC-05,Routine,Client,Phone,2026-07-13,38.0,Medium,0,0,7,1,29,346
REQ-006930,LOC-06,SVC-06,Routine,Family Member,Portal,2026-07-13,17.4,Low,0,0,7,1,29,346
REQ-006931,LOC-08,SVC-02,Priority,Client,Portal,2026-07-13,14.2,Low,0,0,7,1,29,346
REQ-006932,LOC-09,SVC-01,Routine,Client,Phone,2026-07-13,32.3,Medium,0,0,7,1,29,346
REQ-006933,LOC-10,SVC-01,Routine,Case Manager,Phone,2026-07-13,45.3,Medium,0,0,7,1,29,346
REQ-006934,LOC-04,SVC-06,Routine,Client,Phone,2026-07-14,45.2,Medium,1,0,7,1,29,347
REQ-006935,LOC-10,SVC-05,Priority,Client,Portal,2026-07-14,14.8,Low,1,0,7,1,29,347
REQ-006936,LOC-01,SVC-01,Routine,Client,Phone,2026-07-14,13.0,Low,1,0,7,1,29,347
REQ-006937,LOC-08,SVC-08,Priority,GP / Clinician,Phone,2026-07-14,71.8,High,1,0,7,1,29,347
REQ-006939,LOC-08,SVC-06,Routine,Family Member,Phone,2026-07-14,22.1,Low,1,0,7,1,29,347
REQ-006940,LOC-04,SVC-01,Routine,Client,Phone,2026-07-14,11.9,Low,1,0,7,1,29,347
REQ-006941,LOC-10,SVC-07,Emergency,Client,Phone,2026-07-14,90.6,Critical,1,0,7,1,29,347
REQ-006942,LOC-09,SVC-05,Routine,Family Member,Case Manager,2026-07-14,20.3,Low,1,0,7,1,29,347
REQ-006943,LOC-07,SVC-01,Routine,Client,Portal,2026-07-14,21.2,Low,1,0,7,1,29,347
REQ-006944,LOC-10,SVC-04,Priority,Case Manager,Referral,2026-07-14,75.2,Critical,1,0,7,1,29,347
REQ-006945,LOC-09,SVC-09,Priority,GP / Clinician,Phone,2026-07-14,18.0,Low,1,0,7,1,29,347
REQ-006946,LOC-06,SVC-07,Urgent,Client,Case Manager,2026-07-14,42.1,Medium,1,0,7,1,29,347
REQ-006947,LOC-01,SVC-04,Routine,Client,Phone,2026-07-14,14.2,Low,1,0,7,1,29,347
REQ-006948,LOC-05,SVC-05,Routine,Family Member,Portal,2026-07-14,17.4,Low,1,0,7,1,29,347
REQ-006949,LOC-07,SVC-03,Routine,Case Manager,Case Manager,2026-07-14,37.4,Medium,1,0,7,1,29,347
REQ-006950,LOC-08,SVC-02,Priority,Client,Portal,2026-07-14,13.1,Low,1,0,7,1,29,347
REQ-006951,LOC-08,SVC-04,Urgent,Client,Referral,2026-07-14,54.4,High,1,0,7,1,29,347
REQ-006954,LOC-06,SVC-05,Urgent,GP / Clinician,Phone,2026-07-14,80.9,Critical,1,0,7,1,29,347
REQ-006956,LOC-07,SVC-01,Routine,Family Member,Referral,2026-07-14,54.7,High,1,0,7,1,29,347
REQ-006957,LOC-08,SVC-03,Urgent,GP / Clinician,Referral,2026-07-14,64.3,High,1,0,7,1,29,347
REQ-006958,LOC-06,SVC-02,Urgent,Case Manager,Case Manager,2026-07-14,34.0,Medium,1,0,7,1,29,347
REQ-006959,LOC-01,SVC-03,Routine,Client,Portal,2026-07-14,23.4,Medium,1,0,7,1,29,347
REQ-006960,LOC-07,SVC-04,Routine,Family Member,Phone,2026-07-14,18.7,Low,1,0,7,1,29,347
REQ-006961,LOC-07,SVC-02,Routine,Case Manager,Phone,2026-07-14,54.0,High,1,0,7,1,29,347
REQ-006962,LOC-07,SVC-04,Emergency,Client,Portal,2026-07-14,33.8,Medium,1,0,7,1,29,347
REQ-006963,LOC-08,SVC-04,Priority,Case Manager,Phone,2026-07-14,7.2,Low,1,0,7,1,29,347
REQ-006964,LOC-02,SVC-02,Urgent,Case Manager,Portal,2026-07-14,72.8,High,1,0,7,1,29,347
REQ-006965,LOC-10,SVC-02,Routine,Client,Portal,2026-07-14,20.0,Low,1,0,7,1,29,347
REQ-006966,LOC-04,SVC-02,Priority,Client,Portal,2026-07-14,38.2,Medium,1,0,7,1,29,347
REQ-006967,LOC-02,SVC-01,Urgent,Case Manager,Phone,2026-07-14,32.7,Medium,1,0,7,1,29,347
REQ-006968,LOC-08,SVC-04,Priority,Client,Referral,2026-07-14,21.1,Low,1,0,7,1,29,347
REQ-006970,LOC-09,SVC-01,Priority,GP / Clinician,Phone,2026-07-15,72.6,High,2,0,7,1,29,348
REQ-006971,LOC-01,SVC-05,Routine,Case Manager,Portal,2026-07-15,10.8,Low,2,0,7,1,29,348
REQ-006972,LOC-07,SVC-01,Routine,Case Manager,Portal,2026-07-15,38.0,Medium,2,0,7,1,29,348
REQ-006973,LOC-07,SVC-08,Priority,Case Manager,Phone,2026-07-15,67.7,High,2,0,7,1,29,348
REQ-006974,LOC-02,SVC-05,Routine,Client,Portal,2026-07-15,34.1,Medium,2,0,7,1,29,348
REQ-006975,LOC-08,SVC-01,Routine,Client,Phone,2026-07-15,29.2,Low,2,0,7,1,29,348
REQ-006977,LOC-04,SVC-04,Priority,Family Member,Phone,2026-07-15,57.3,High,2,0,7,1,29,348
REQ-006978,LOC-08,SVC-01,Priority,Family Member,Phone,2026-07-15,83.7,Critical,2,0,7,1,29,348
REQ-006980,LOC-07,SVC-01,Urgent,Family Member,Referral,2026-07-15,59.6,High,2,0,7,1,29,348
REQ-006982,LOC-06,SVC-07,Emergency,GP / Clinician,Referral,2026-07-15,80.7,Critical,2,0,7,1,29,348
REQ-006983,LOC-06,SVC-09,Routine,Client,Portal,2026-07-15,26.0,Low,2,0,7,1,29,348
REQ-006984,LOC-03,SVC-06,Routine,Client,Portal,2026-07-15,22.2,Low,2,0,7,1,29,348
REQ-006985,LOC-08,SVC-06,Priority,Client,Phone,2026-07-15,40.2,Medium,2,0,7,1,29,348
REQ-006987,LOC-01,SVC-05,Priority,Case Manager,Case Manager,2026-07-15,70.7,High,2,0,7,1,29,348
REQ-006988,LOC-10,SVC-03,Routine,Client,Phone,2026-07-15,11.4,Low,2,0,7,1,29,348
REQ-006989,LOC-01,SVC-03,Emergency,Family Member,Phone,2026-07-15,39.8,Medium,2,0,7,1,29,348
REQ-006990,LOC-07,SVC-01,Routine,Case Manager,Referral,2026-07-15,7.0,Low,2,0,7,1,29,348
REQ-006992,LOC-02,SVC-02,Routine,Family Member,Portal,2026-07-15,38.9,Medium,2,0,7,1,29,348
REQ-006994,LOC-06,SVC-08,Routine,Client,Portal,2026-07-15,21.9,Low,2,0,7,1,29,348
REQ-006995,LOC-07,SVC-05,Routine,Family Member,Phone,2026-07-15,6.3,Low,2,0,7,1,29,348
REQ-006996,LOC-01,SVC-04,Routine,Client,Portal,2026-07-15,40.5,Medium,2,0,7,1,29,348
REQ-006997,LOC-07,SVC-01,Priority,Case Manager,Referral,2026-07-15,42.8,Medium,2,0,7,1,29,348
REQ-006998,LOC-07,SVC-06,Emergency,Family Member,Case Manager,2026-07-15,53.2,High,2,0,7,1,29,348
REQ-006999,LOC-02,SVC-03,Urgent,Client,Phone,2026-07-15,12.0,Low,2,0,7,1,29,348
REQ-007000,LOC-04,SVC-01,Routine,Family Member,Referral,2026-07-15,40.4,Medium,2,0,7,1,29,348
REQ-007001,LOC-08,SVC-09,Routine,GP / Clinician,Portal,2026-07-15,29.4,Medium,2,0,7,1,29,348
REQ-007002,LOC-05,SVC-08,Routine,Client,Referral,2026-07-16,15.4,Low,3,0,7,1,29,349
REQ-007003,LOC-06,SVC-01,Routine,Client,Phone,2026-07-16,12.9,Low,3,0,7,1,29,349
REQ-007005,LOC-07,SVC-07,Routine,Family Member,Referral,2026-07-16,8.6,Low,3,0,7,1,29,349
REQ-007006,LOC-03,SVC-02,Priority,Family Member,Phone,2026-07-16,37.7,Medium,3,0,7,1,29,349
REQ-007008,LOC-10,SVC-02,Routine,GP / Clinician,Phone,2026-07-16,37.0,Medium,3,0,7,1,29,349
REQ-007009,LOC-10,SVC-01,Routine,Client,Phone,2026-07-16,21.1,Low,3,0,7,1,29,349
REQ-007010,LOC-05,SVC-07,Routine,Client,Portal,2026-07-16,24.2,Medium,3,0,7,1,29,349
REQ-007012,LOC-02,SVC-03,Priority,Family Member,Phone,2026-07-16,47.3,Medium,3,0,7,1,29,349
REQ-007014,LOC-09,SVC-03,Priority,Case Manager,Portal,2026-07-16,35.5,Medium,3,0,7,1,29,349
REQ-007015,LOC-02,SVC-05,Routine,Case Manager,Portal,2026-07-16,65.3,High,3,0,7,1,29,349
REQ-007016,LOC-02,SVC-02,Urgent,Client,Phone,2026-07-16,59.9,High,3,0,7,1,29,349
REQ-007017,LOC-09,SVC-01,Urgent,Client,Phone,2026-07-16,22.6,Low,3,0,7,1,29,349
REQ-007018,LOC-03,SVC-01,Urgent,Family Member,Phone,2026-07-16,65.6,High,3,0,7,1,29,349
REQ-007019,LOC-01,SVC-07,Priority,Case Manager,Phone,2026-07-16,33.6,Medium,3,0,7,1,29,349
REQ-007020,LOC-03,SVC-01,Routine,Case Manager,Portal,2026-07-16,36.6,Medium,3,0,7,1,29,349
REQ-007021,LOC-01,SVC-06,Emergency,Case Manager,Phone,2026-07-17,63.8,High,4,0,7,1,29,350
REQ-007022,LOC-01,SVC-05,Priority,Client,Portal,2026-07-17,17.3,Low,4,0,7,1,29,350
REQ-007023,LOC-07,SVC-02,Routine,Case Manager,Phone,2026-07-17,71.4,High,4,0,7,1,29,350
REQ-007025,LOC-04,SVC-03,Urgent,GP / Clinician,Phone,2026-07-17,74.3,Critical,4,0,7,1,29,350
REQ-007028,LOC-09,SVC-07,Routine,Case Manager,Referral,2026-07-17,61.6,High,4,0,7,1,29,350
REQ-007029,LOC-04,SVC-01,Emergency,Family Member,Portal,2026-07-17,31.8,Medium,4,0,7,1,29,350
REQ-007030,LOC-08,SVC-07,Priority,GP / Clinician,Portal,2026-07-17,37.6,Medium,4,0,7,1,29,350
REQ-007031,LOC-03,SVC-01,Routine,GP / Clinician,Case Manager,2026-07-17,40.5,Medium,4,0,7,1,29,350
REQ-007032,LOC-06,SVC-01,Priority,Family Member,Portal,2026-07-17,40.1,Medium,4,0,7,1,29,350
REQ-007033,LOC-04,SVC-02,Routine,Client,Referral,2026-07-17,23.2,Low,4,0,7,1,29,350
REQ-007034,LOC-02,SVC-03,Urgent,Case Manager,Referral,2026-07-17,38.9,Medium,4,0,7,1,29,350
REQ-007036,LOC-10,SVC-02,Routine,Client,Phone,2026-07-17,24.6,Low,4,0,7,1,29,350
REQ-007037,LOC-08,SVC-09,Urgent,Family Member,Referral,2026-07-17,35.2,Medium,4,0,7,1,29,350
REQ-007038,LOC-09,SVC-07,Priority,Client,Phone,2026-07-18,35.3,Medium,5,1,7,1,29,351
REQ-007039,LOC-10,SVC-05,Routine,Family Member,Phone,2026-07-18,24.2,Medium,5,1,7,1,29,351
REQ-007040,LOC-05,SVC-01,Routine,Family Member,Portal,2026-07-18,51.5,Medium,5,1,7,1,29,351
REQ-007041,LOC-08,SVC-01,Routine,Family Member,Phone,2026-07-18,34.8,Medium,5,1,7,1,29,351
REQ-007042,LOC-09,SVC-03,Routine,Client,Case Manager,2026-07-18,12.1,Low,5,1,7,1,29,351
REQ-007043,LOC-10,SVC-03,Routine,Client,Referral,2026-07-18,16.0,Low,5,1,7,1,29,351
REQ-007044,LOC-04,SVC-01,Urgent,Family Member,Phone,2026-07-18,42.9,Medium,5,1,7,1,29,351
REQ-007045,LOC-01,SVC-05,Emergency,Client,Phone,2026-07-18,86.7,Critical,5,1,7,1,29,351
REQ-007046,LOC-10,SVC-03,Priority,Client,Case Manager,2026-07-18,38.7,Medium,5,1,7,1,29,351
REQ-007048,LOC-04,SVC-05,Urgent,Client,Referral,2026-07-18,59.8,High,5,1,7,1,29,351
REQ-007049,LOC-04,SVC-07,Emergency,Client,Portal,2026-07-18,18.0,Low,5,1,7,1,29,351
REQ-007050,LOC-06,SVC-01,Priority,Family Member,Case Manager,2026-07-18,88.1,Critical,5,1,7,1,29,351
REQ-007051,LOC-05,SVC-04,Priority,Client,Case Manager,2026-07-18,39.3,Medium,5,1,7,1,29,351
REQ-007052,LOC-02,SVC-05,Routine,Case Manager,Referral,2026-07-18,12.6,Low,5,1,7,1,29,351
REQ-007053,LOC-06,SVC-02,Routine,Family Member,Case Manager,2026-07-18,38.4,Medium,5,1,7,1,29,351
REQ-007054,LOC-09,SVC-02,Priority,Case Manager,Portal,2026-07-19,43.8,Medium,6,1,7,1,29,352
REQ-007055,LOC-03,SVC-01,Priority,Case Manager,Phone,2026-07-19,13.4,Low,6,1,7,1,29,352
REQ-007056,LOC-02,SVC-01,Urgent,Family Member,Portal,2026-07-19,59.7,High,6,1,7,1,29,352
REQ-007057,LOC-01,SVC-05,Urgent,Family Member,Case Manager,2026-07-19,65.7,High,6,1,7,1,29,352
REQ-007058,LOC-01,SVC-03,Routine,Case Manager,Referral,2026-07-19,60.9,High,6,1,7,1,29,352
REQ-007059,LOC-08,SVC-07,Routine,Case Manager,Portal,2026-07-19,41.6,Medium,6,1,7,1,29,352
REQ-007060,LOC-01,SVC-04,Routine,Client,Portal,2026-07-19,4.0,Low,6,1,7,1,29,352
REQ-007061,LOC-04,SVC-09,Routine,Client,Phone,2026-07-19,14.0,Low,6,1,7,1,29,352
REQ-007062,LOC-02,SVC-05,Priority,Family Member,Portal,2026-07-20,8.8,Low,0,0,7,1,30,353
REQ-007064,LOC-04,SVC-01,Routine,Client,Referral,2026-07-20,36.2,Medium,0,0,7,1,30,353
REQ-007065,LOC-02,SVC-02,Urgent,GP / Clinician,Phone,2026-07-20,90.4,Critical,0,0,7,1,30,353
REQ-007066,LOC-04,SVC-05,Routine,GP / Clinician,Phone,2026-07-20,64.1,High,0,0,7,1,30,353
REQ-007067,LOC-04,SVC-02,Urgent,Client,Case Manager,2026-07-20,61.7,High,0,0,7,1,30,353
REQ-007068,LOC-02,SVC-01,Emergency,Case Manager,Referral,2026-07-20,60.6,High,0,0,7,1,30,353
REQ-007069,LOC-01,SVC-02,Routine,Client,Portal,2026-07-20,11.7,Low,0,0,7,1,30,353
REQ-007071,LOC-03,SVC-02,Routine,Case Manager,Portal,2026-07-20,42.9,Medium,0,0,7,1,30,353
REQ-007072,LOC-01,SVC-01,Priority,Family Member,Phone,2026-07-20,73.1,High,0,0,7,1,30,353
REQ-007073,LOC-08,SVC-01,Routine,Family Member,Phone,2026-07-20,10.6,Low,0,0,7,1,30,353
REQ-007074,LOC-04,SVC-09,Routine,Case Manager,Referral,2026-07-20,63.7,High,0,0,7,1,30,353
REQ-007075,LOC-09,SVC-05,Routine,Client,Case Manager,2026-07-20,25.0,Low,0,0,7,1,30,353
