request_id,requested_date,scheduled_date,completed_date,waiting_hours_to_schedule,waiting_days_to_schedule,sla_target_hours,sla_met_flag
REQ-005724,2026-05-25,2026-05-25,2026-05-25,21.2,0.88,218,True
REQ-005725,2026-05-25,2026-05-27,,52.3,2.18,31,False
REQ-005726,2026-05-25,2026-05-26,2026-05-26,29.6,1.23,72,True
REQ-005727,2026-05-25,2026-05-25,,22.1,0.92,218,True
REQ-005728,2026-05-25,2026-05-25,2026-05-25,18.0,0.75,218,True
REQ-005729,2026-05-25,2026-05-25,2026-05-25,17.5,0.73,168,True
REQ-005730,2026-05-25,2026-05-26,2026-05-26,27.5,1.14,218,True
REQ-005731,2026-05-25,2026-05-26,2026-05-26,45.3,1.89,185,True
REQ-005732,2026-05-25,2026-05-26,2026-05-26,27.4,1.14,168,True
REQ-005733,2026-05-25,2026-05-25,2026-05-25,10.3,0.43,79,True
REQ-005734,2026-05-25,2026-05-25,,6.0,0.25,72,True
REQ-005735,2026-05-25,2026-05-28,,78.6,3.27,168,True
REQ-005736,2026-05-25,2026-05-26,,25.7,1.07,94,True
REQ-005737,2026-05-25,2026-05-26,,32.5,1.36,72,True
REQ-005738,2026-05-25,2026-05-25,,1.1,0.05,4,True
REQ-005739,2026-05-25,2026-05-25,,20.0,0.83,5,False
REQ-005740,2026-05-25,2026-05-25,2026-05-25,18.2,0.76,218,True
REQ-005741,2026-05-25,2026-05-27,,69.9,2.91,218,True
REQ-005742,2026-05-25,2026-05-25,2026-05-25,9.0,0.37,24,True
REQ-005743,2026-05-25,2026-05-25,,1.1,0.04,4,True
REQ-005744,2026-05-26,2026-05-27,,34.1,1.42,26,False
REQ-005745,2026-05-26,2026-05-27,2026-05-27,25.0,1.04,168,True
REQ-005746,2026-05-26,2026-05-26,2026-05-26,20.2,0.84,94,True
REQ-005747,2026-05-26,2026-05-26,,9.2,0.38,168,True
REQ-005748,2026-05-26,2026-05-26,2026-05-26,14.3,0.59,79,True
REQ-005749,2026-05-26,2026-05-27,2026-05-27,39.5,1.64,72,True
REQ-005750,2026-05-26,2026-05-27,2026-05-27,44.4,1.85,79,True
REQ-005751,2026-05-26,2026-05-26,,5.9,0.25,94,True
REQ-005752,2026-05-26,2026-05-26,,19.0,0.79,94,True
REQ-005753,2026-05-26,2026-05-28,,48.5,2.02,168,True
REQ-005754,2026-05-26,2026-05-26,2026-05-26,9.3,0.39,24,True
REQ-005755,2026-05-26,2026-05-27,2026-05-27,42.5,1.77,185,True
REQ-005756,2026-05-26,2026-05-26,2026-05-26,5.6,0.23,168,True
REQ-005757,2026-05-26,2026-05-27,,28.7,1.2,218,True
REQ-005758,2026-05-26,2026-05-28,2026-05-28,52.7,2.2,168,True
REQ-005759,2026-05-26,2026-05-27,2026-05-27,36.6,1.53,72,True
REQ-005760,2026-05-26,2026-05-27,,34.3,1.43,72,True
REQ-005761,2026-05-26,2026-05-26,2026-05-26,12.9,0.54,72,True
REQ-005762,2026-05-26,2026-05-27,2026-05-27,43.0,1.79,218,True
REQ-005764,2026-05-26,2026-05-26,2026-05-26,9.9,0.41,218,True
REQ-005765,2026-05-26,2026-05-27,,35.3,1.47,72,True
REQ-005766,2026-05-26,2026-05-29,,85.6,3.57,168,True
REQ-005767,2026-05-26,2026-05-30,2026-05-30,118.2,4.92,185,True
REQ-005768,2026-05-26,2026-05-26,2026-05-26,7.6,0.31,218,True
REQ-005769,2026-05-26,2026-05-26,,11.7,0.49,168,True
REQ-005770,2026-05-26,2026-05-26,,11.9,0.5,185,True
REQ-005771,2026-05-26,2026-05-27,2026-05-27,26.9,1.12,24,False
REQ-005772,2026-05-26,2026-05-27,,27.3,1.14,72,True
REQ-005773,2026-05-26,2026-05-27,2026-05-27,46.8,1.95,168,True
REQ-005774,2026-05-26,2026-05-28,,61.5,2.56,79,True
REQ-005775,2026-05-26,2026-05-26,2026-05-26,20.0,0.83,72,True
REQ-005776,2026-05-26,2026-05-26,2026-05-26,4.5,0.19,24,True
REQ-005777,2026-05-26,2026-05-27,2026-05-27,26.8,1.12,168,True
REQ-005778,2026-05-27,2026-05-27,2026-05-27,14.8,0.62,24,True
REQ-005779,2026-05-27,2026-05-28,,25.6,1.06,168,True
REQ-005780,2026-05-27,2026-05-28,,36.6,1.53,168,True
REQ-005781,2026-05-27,2026-05-27,2026-05-27,11.2,0.47,168,True
REQ-005782,2026-05-27,2026-05-29,2026-05-29,57.6,2.4,79,True
REQ-005783,2026-05-27,2026-05-28,2026-05-28,41.2,1.72,185,True
REQ-005784,2026-05-27,2026-05-28,2026-05-28,46.2,1.93,4,False
REQ-005785,2026-05-27,2026-05-27,2026-05-27,12.6,0.52,185,True
REQ-005786,2026-05-27,2026-05-29,2026-05-29,64.8,2.7,79,True
REQ-005787,2026-05-27,2026-05-28,2026-05-28,38.7,1.61,185,True
REQ-005788,2026-05-27,2026-05-27,2026-05-27,14.8,0.61,24,True
REQ-005789,2026-05-27,2026-05-27,2026-05-27,16.5,0.69,26,True
REQ-005790,2026-05-27,2026-05-27,2026-05-27,17.0,0.71,72,True
REQ-005791,2026-05-27,2026-05-27,2026-05-27,20.9,0.87,94,True
REQ-005792,2026-05-27,2026-05-27,2026-05-27,18.6,0.78,79,True
REQ-005793,2026-05-27,2026-05-27,2026-05-27,11.4,0.47,24,True
REQ-005794,2026-05-27,2026-05-27,2026-05-27,16.0,0.67,168,True
REQ-005795,2026-05-27,2026-05-27,2026-05-27,18.3,0.76,31,True
REQ-005796,2026-05-27,2026-05-29,,65.4,2.73,185,True
REQ-005797,2026-05-27,2026-05-28,2026-05-28,42.8,1.78,168,True
REQ-005798,2026-05-27,2026-05-28,2026-05-28,36.4,1.52,168,True
REQ-005799,2026-05-27,2026-05-28,2026-05-28,47.9,2.0,72,True
REQ-005800,2026-05-27,2026-05-28,2026-05-28,24.8,1.03,4,False
REQ-005801,2026-05-27,2026-05-28,2026-05-28,24.5,1.02,24,False
REQ-005802,2026-05-27,2026-05-29,2026-05-29,56.7,2.36,185,True
REQ-005803,2026-05-28,2026-05-29,,46.0,1.92,185,True
REQ-005804,2026-05-28,2026-05-29,2026-05-29,25.8,1.08,79,True
REQ-005805,2026-05-28,2026-05-28,,4.0,0.17,168,True
REQ-005806,2026-05-28,2026-05-29,2026-05-29,32.4,1.35,168,True
REQ-005807,2026-05-28,2026-05-30,2026-05-30,59.0,2.46,218,True
REQ-005808,2026-05-28,2026-05-28,,9.1,0.38,31,True
REQ-005809,2026-05-28,2026-05-30,2026-05-30,61.9,2.58,218,True
REQ-005810,2026-05-28,2026-05-30,2026-05-30,51.5,2.15,79,True
REQ-005811,2026-05-28,2026-05-28,,20.4,0.85,168,True
REQ-005812,2026-05-28,2026-05-28,2026-05-28,21.8,0.91,94,True
REQ-005813,2026-05-28,2026-05-28,2026-05-28,19.4,0.81,94,True
REQ-005814,2026-05-28,2026-05-28,2026-05-28,9.8,0.41,94,True
REQ-005815,2026-05-28,2026-05-28,2026-05-28,19.6,0.82,72,True
REQ-005816,2026-05-28,2026-05-28,,9.0,0.38,168,True
REQ-005817,2026-05-28,2026-05-29,2026-05-29,32.9,1.37,31,False
REQ-005818,2026-05-28,2026-05-28,,21.7,0.91,168,True
REQ-005819,2026-05-28,2026-05-28,2026-05-28,19.6,0.82,218,True
REQ-005820,2026-05-28,2026-05-29,,40.6,1.69,185,True
REQ-005822,2026-05-28,2026-05-28,2026-05-28,16.0,0.67,218,True
REQ-005823,2026-05-28,2026-05-28,2026-05-28,17.6,0.73,24,True
REQ-005824,2026-05-28,2026-05-29,,27.3,1.14,24,False
REQ-005825,2026-05-28,2026-05-30,2026-05-30,61.7,2.57,72,True
REQ-005826,2026-05-28,2026-05-29,,37.0,1.54,168,True
REQ-005827,2026-05-28,2026-05-29,2026-05-29,32.3,1.35,24,False
REQ-005828,2026-05-28,2026-05-29,2026-05-29,36.8,1.53,94,True
REQ-005829,2026-05-28,2026-05-28,,5.1,0.21,24,True
REQ-005830,2026-05-28,2026-05-28,2026-05-28,12.1,0.5,94,True
REQ-005831,2026-05-28,2026-05-31,,77.5,3.23,185,True
REQ-005832,2026-05-29,2026-06-02,2026-06-02,97.5,4.06,185,True
REQ-005833,2026-05-29,2026-05-31,2026-05-31,49.5,2.06,218,True
REQ-005834,2026-05-29,2026-05-31,2026-05-31,61.1,2.55,218,True
REQ-005835,2026-05-29,2026-05-29,2026-05-29,7.2,0.3,79,True
REQ-005836,2026-05-29,2026-05-30,2026-05-30,27.2,1.13,218,True
REQ-005837,2026-05-29,2026-05-29,,18.2,0.76,218,True
REQ-005838,2026-05-29,2026-05-29,2026-05-29,14.5,0.61,24,True
REQ-005839,2026-05-29,2026-05-30,,34.5,1.44,168,True
REQ-005840,2026-05-29,2026-06-01,2026-06-01,82.5,3.44,168,True
REQ-005841,2026-05-29,2026-05-29,2026-05-29,7.7,0.32,168,True
REQ-005842,2026-05-29,2026-05-30,2026-05-30,25.4,1.06,72,True
REQ-005843,2026-05-29,2026-05-30,2026-05-30,37.4,1.56,72,True
REQ-005844,2026-05-29,2026-05-30,2026-05-30,27.3,1.14,94,True
REQ-005845,2026-05-29,2026-05-29,2026-05-29,13.7,0.57,168,True
REQ-005846,2026-05-29,2026-05-29,,22.5,0.94,94,True
REQ-005847,2026-05-29,2026-06-01,,87.5,3.65,168,True
REQ-005848,2026-05-29,2026-06-01,,72.5,3.02,168,True
REQ-005849,2026-05-29,2026-05-30,2026-05-30,25.7,1.07,168,True
REQ-005850,2026-05-29,2026-05-29,2026-05-29,11.5,0.48,5,False
REQ-005851,2026-05-29,2026-05-29,,23.0,0.96,185,True
REQ-005852,2026-05-29,2026-05-29,2026-05-29,12.0,0.5,4,False
REQ-005853,2026-05-29,2026-05-29,,20.9,0.87,26,True
REQ-005854,2026-05-29,2026-05-30,,33.2,1.38,72,True
REQ-005855,2026-05-29,2026-05-29,2026-05-29,18.5,0.77,168,True
REQ-005856,2026-05-30,2026-05-30,2026-05-30,7.7,0.32,24,True
REQ-005857,2026-05-30,2026-05-30,,9.7,0.4,185,True
REQ-005858,2026-05-30,2026-05-30,2026-05-30,7.2,0.3,168,True
REQ-005860,2026-05-30,2026-05-30,2026-05-30,19.6,0.82,168,True
REQ-005861,2026-05-30,2026-05-30,2026-05-30,7.5,0.31,94,True
REQ-005862,2026-05-30,2026-05-30,2026-05-30,19.5,0.81,4,False
REQ-005863,2026-05-30,2026-05-30,2026-05-30,17.7,0.74,24,True
REQ-005864,2026-05-30,2026-06-02,2026-06-02,91.1,3.8,185,True
REQ-005865,2026-05-30,2026-05-30,2026-05-30,1.6,0.07,24,True
REQ-005866,2026-05-30,2026-05-30,2026-05-30,10.1,0.42,168,True
REQ-005867,2026-05-30,2026-05-30,2026-05-30,15.0,0.62,72,True
REQ-005868,2026-05-30,2026-06-01,2026-06-01,49.6,2.07,168,True
REQ-005869,2026-05-30,2026-05-30,2026-05-30,23.8,0.99,168,True
REQ-005870,2026-05-30,2026-06-02,2026-06-02,80.7,3.36,185,True
REQ-005871,2026-05-31,2026-06-01,,44.8,1.87,72,True
REQ-005872,2026-05-31,2026-06-01,,41.1,1.71,94,True
REQ-005873,2026-05-31,2026-06-02,2026-06-02,59.9,2.5,79,True
REQ-005874,2026-05-31,2026-06-01,,26.4,1.1,72,True
REQ-005875,2026-05-31,2026-06-01,,46.6,1.94,185,True
REQ-005877,2026-05-31,2026-05-31,2026-05-31,19.8,0.83,168,True
REQ-005878,2026-05-31,2026-05-31,2026-05-31,12.3,0.51,168,True
REQ-005879,2026-06-01,2026-06-01,,3.8,0.16,168,True
REQ-005880,2026-06-01,2026-06-02,2026-06-02,30.1,1.25,94,True
REQ-005881,2026-06-01,2026-06-02,2026-06-02,34.7,1.45,168,True
REQ-005883,2026-06-01,2026-06-02,2026-06-02,43.5,1.81,185,True
REQ-005884,2026-06-01,2026-06-02,2026-06-02,35.8,1.49,168,True
REQ-005885,2026-06-01,2026-06-02,,45.6,1.9,94,True
REQ-005886,2026-06-01,2026-06-01,,13.3,0.55,24,True
REQ-005887,2026-06-01,2026-06-01,2026-06-01,21.0,0.87,168,True
REQ-005888,2026-06-01,2026-06-02,2026-06-02,42.1,1.75,94,True
REQ-005889,2026-06-01,2026-06-01,2026-06-01,19.9,0.83,168,True
REQ-005891,2026-06-01,2026-06-02,2026-06-02,24.7,1.03,168,True
REQ-005892,2026-06-01,2026-06-03,2026-06-03,54.4,2.27,168,True
REQ-005893,2026-06-01,2026-06-01,,15.0,0.63,168,True
REQ-005894,2026-06-01,2026-06-01,,21.4,0.89,218,True
REQ-005895,2026-06-01,2026-06-02,2026-06-02,24.4,1.02,218,True
REQ-005896,2026-06-01,2026-06-03,2026-06-03,61.7,2.57,218,True
REQ-005897,2026-06-01,2026-06-02,,24.7,1.03,168,True
REQ-005898,2026-06-01,2026-06-01,2026-06-01,17.9,0.75,72,True
REQ-005900,2026-06-01,2026-06-02,,42.1,1.75,185,True
REQ-005901,2026-06-01,2026-06-02,2026-06-02,42.4,1.76,26,False
REQ-005903,2026-06-01,2026-06-01,2026-06-01,21.1,0.88,72,True
REQ-005904,2026-06-01,2026-06-01,2026-06-01,17.7,0.74,168,True
REQ-005905,2026-06-01,2026-06-01,2026-06-01,4.5,0.19,24,True
REQ-005906,2026-06-01,2026-06-01,2026-06-01,2.0,0.08,168,True
REQ-005907,2026-06-02,2026-06-03,,34.7,1.45,185,True
REQ-005908,2026-06-02,2026-06-03,2026-06-03,30.9,1.29,168,True
REQ-005909,2026-06-02,2026-06-02,,11.4,0.48,79,True
REQ-005910,2026-06-02,2026-06-04,2026-06-04,61.8,2.57,72,True
REQ-005911,2026-06-02,2026-06-02,2026-06-02,16.9,0.7,218,True
REQ-005912,2026-06-02,2026-06-03,2026-06-03,46.9,1.96,79,True
REQ-005913,2026-06-02,2026-06-02,2026-06-02,12.3,0.51,31,True
REQ-005914,2026-06-02,2026-06-03,,41.9,1.75,94,True
REQ-005915,2026-06-02,2026-06-03,2026-06-03,33.6,1.4,72,True
REQ-005916,2026-06-02,2026-06-02,,13.3,0.55,5,False
REQ-005917,2026-06-02,2026-06-07,2026-06-07,129.4,5.39,185,True
REQ-005918,2026-06-02,2026-06-02,,13.5,0.56,24,True
REQ-005919,2026-06-02,2026-06-03,2026-06-03,29.9,1.25,218,True
REQ-005920,2026-06-02,2026-06-02,,10.4,0.43,94,True
REQ-005921,2026-06-02,2026-06-02,,17.2,0.72,26,True
REQ-005922,2026-06-02,2026-06-02,2026-06-02,9.8,0.41,31,True
REQ-005923,2026-06-02,2026-06-02,2026-06-02,18.6,0.78,94,True
REQ-005924,2026-06-02,2026-06-04,,58.8,2.45,94,True
REQ-005925,2026-06-02,2026-06-04,2026-06-04,55.8,2.33,72,True
REQ-005926,2026-06-02,2026-06-02,,10.7,0.45,31,True
REQ-005927,2026-06-02,2026-06-03,,27.8,1.16,168,True
REQ-005928,2026-06-02,2026-06-02,2026-06-02,23.7,0.99,94,True
REQ-005929,2026-06-02,2026-06-03,,28.9,1.21,72,True
REQ-005930,2026-06-02,2026-06-02,2026-06-02,23.3,0.97,72,True
REQ-005931,2026-06-02,2026-06-04,,52.6,2.19,218,True
REQ-005932,2026-06-02,2026-06-03,2026-06-03,29.2,1.22,218,True
REQ-005933,2026-06-02,2026-06-03,2026-06-03,46.9,1.95,218,True
REQ-005934,2026-06-02,2026-06-02,,2.3,0.1,218,True
REQ-005935,2026-06-02,2026-06-05,,87.6,3.65,79,False
REQ-005936,2026-06-02,2026-06-03,,39.9,1.66,94,True
REQ-005937,2026-06-02,2026-06-03,2026-06-03,28.6,1.19,168,True
REQ-005938,2026-06-02,2026-06-02,2026-06-02,13.2,0.55,79,True
REQ-005939,2026-06-03,2026-06-05,2026-06-05,59.4,2.48,218,True
REQ-005940,2026-06-03,2026-06-03,,10.4,0.43,168,True
REQ-005942,2026-06-03,2026-06-06,2026-06-06,76.7,3.19,168,True
REQ-005943,2026-06-03,2026-06-03,2026-06-03,18.3,0.76,218,True
REQ-005944,2026-06-03,2026-06-05,,66.9,2.79,168,True
REQ-005945,2026-06-03,2026-06-03,2026-06-03,6.8,0.28,24,True
REQ-005946,2026-06-03,2026-06-05,,60.3,2.51,168,True
REQ-005947,2026-06-03,2026-06-04,2026-06-04,39.7,1.66,24,False
REQ-005948,2026-06-03,2026-06-03,2026-06-03,10.3,0.43,31,True
REQ-005949,2026-06-03,2026-06-03,,11.8,0.49,185,True
REQ-005950,2026-06-03,2026-06-05,2026-06-05,71.8,2.99,168,True
REQ-005951,2026-06-03,2026-06-04,,40.4,1.68,218,True
REQ-005952,2026-06-03,2026-06-04,2026-06-04,29.0,1.21,5,False
REQ-005953,2026-06-03,2026-06-03,2026-06-03,16.3,0.68,72,True
REQ-005955,2026-06-03,2026-06-03,2026-06-03,17.9,0.75,72,True
REQ-005956,2026-06-03,2026-06-05,2026-06-05,58.9,2.45,168,True
REQ-005957,2026-06-03,2026-06-04,2026-06-04,45.7,1.91,185,True
REQ-005958,2026-06-03,2026-06-03,,15.1,0.63,168,True
REQ-005959,2026-06-03,2026-06-06,2026-06-06,73.4,3.06,218,True
REQ-005960,2026-06-03,2026-06-03,2026-06-03,10.2,0.43,24,True
REQ-005961,2026-06-03,2026-06-04,2026-06-04,24.2,1.01,168,True
REQ-005962,2026-06-03,2026-06-03,2026-06-03,19.2,0.8,72,True
REQ-005963,2026-06-03,2026-06-03,2026-06-03,17.4,0.72,24,True
REQ-005964,2026-06-03,2026-06-05,2026-06-05,54.1,2.25,72,True
REQ-005965,2026-06-03,2026-06-05,,49.4,2.06,26,False
REQ-005966,2026-06-03,2026-06-04,,40.6,1.69,168,True
REQ-005967,2026-06-03,2026-06-04,2026-06-04,34.4,1.43,168,True
REQ-005969,2026-06-03,2026-06-03,2026-06-03,4.2,0.17,24,True
REQ-005970,2026-06-04,2026-06-05,,31.1,1.3,72,True
REQ-005971,2026-06-04,2026-06-05,,30.5,1.27,218,True
REQ-005972,2026-06-04,2026-06-05,2026-06-05,33.6,1.4,94,True
REQ-005973,2026-06-04,2026-06-04,2026-06-04,19.9,0.83,168,True
REQ-005974,2026-06-04,2026-06-05,,24.6,1.02,79,True
REQ-005975,2026-06-04,2026-06-04,2026-06-04,19.9,0.83,72,True
REQ-005976,2026-06-04,2026-06-05,2026-06-05,26.0,1.08,72,True
REQ-005977,2026-06-04,2026-06-07,,72.0,3.0,168,True
REQ-005978,2026-06-04,2026-06-06,2026-06-06,50.9,2.12,168,True
REQ-005979,2026-06-04,2026-06-04,2026-06-04,11.5,0.48,185,True
REQ-005980,2026-06-04,2026-06-04,2026-06-04,6.1,0.26,26,True
REQ-005981,2026-06-04,2026-06-05,,38.2,1.59,94,True
REQ-005982,2026-06-04,2026-06-05,2026-06-05,31.2,1.3,72,True
REQ-005983,2026-06-04,2026-06-09,,124.3,5.18,185,True
REQ-005984,2026-06-04,2026-06-04,2026-06-04,19.6,0.81,168,True
REQ-005985,2026-06-04,2026-06-05,,24.9,1.04,185,True
REQ-005986,2026-06-04,2026-06-04,2026-06-04,16.6,0.69,4,False
REQ-005988,2026-06-04,2026-06-04,,23.7,0.99,72,True
REQ-005989,2026-06-04,2026-06-04,2026-06-04,18.2,0.76,168,True
REQ-005990,2026-06-04,2026-06-05,,45.2,1.88,94,True
REQ-005991,2026-06-04,2026-06-07,2026-06-07,82.0,3.42,79,False
REQ-005992,2026-06-04,2026-06-05,,43.6,1.82,168,True
REQ-005993,2026-06-04,2026-06-04,2026-06-04,6.5,0.27,72,True
REQ-005994,2026-06-04,2026-06-05,,45.6,1.9,185,True
REQ-005995,2026-06-04,2026-06-04,2026-06-04,7.6,0.32,4,False
REQ-005996,2026-06-04,2026-06-05,,28.4,1.18,168,True
REQ-005997,2026-06-04,2026-06-07,2026-06-07,75.6,3.15,94,True
REQ-005998,2026-06-04,2026-06-04,2026-06-04,14.6,0.61,218,True
REQ-005999,2026-06-05,2026-06-05,2026-06-05,10.5,0.44,24,True
REQ-006000,2026-06-05,2026-06-05,,12.2,0.51,168,True
REQ-006001,2026-06-05,2026-06-05,,12.4,0.52,218,True
REQ-006002,2026-06-05,2026-06-06,2026-06-06,26.0,1.08,72,True
REQ-006003,2026-06-05,2026-06-05,,5.5,0.23,94,True
REQ-006004,2026-06-05,2026-06-05,,9.8,0.41,168,True
REQ-006005,2026-06-05,2026-06-06,2026-06-06,32.7,1.36,218,True
REQ-006006,2026-06-05,2026-06-05,2026-06-05,12.0,0.5,94,True
REQ-006007,2026-06-05,2026-06-06,,41.7,1.74,168,True
REQ-006008,2026-06-05,2026-06-05,,21.3,0.89,79,True
REQ-006009,2026-06-05,2026-06-05,2026-06-05,16.8,0.7,185,True
REQ-006010,2026-06-05,2026-06-06,,37.1,1.55,168,True
REQ-006011,2026-06-05,2026-06-06,2026-06-06,31.9,1.33,24,False
REQ-006012,2026-06-05,2026-06-05,,3.5,0.14,168,True
REQ-006013,2026-06-05,2026-06-05,,20.0,0.84,168,True
REQ-006014,2026-06-05,2026-06-05,2026-06-05,16.3,0.68,5,False
REQ-006015,2026-06-05,2026-06-07,2026-06-07,52.0,2.17,185,True
REQ-006016,2026-06-05,2026-06-06,,39.6,1.65,72,True
REQ-006017,2026-06-05,2026-06-06,,27.1,1.13,168,True
REQ-006018,2026-06-05,2026-06-06,,26.2,1.09,218,True
REQ-006019,2026-06-06,2026-06-08,,65.6,2.73,168,True
REQ-006020,2026-06-06,2026-06-06,,13.4,0.56,185,True
REQ-006021,2026-06-06,2026-06-06,2026-06-06,11.1,0.46,218,True
REQ-006022,2026-06-06,2026-06-06,2026-06-06,17.5,0.73,24,True
REQ-006023,2026-06-06,2026-06-06,2026-06-06,10.4,0.43,218,True
REQ-006025,2026-06-06,2026-06-08,,56.3,2.35,185,True
REQ-006026,2026-06-06,2026-06-06,2026-06-06,8.3,0.34,72,True
REQ-006027,2026-06-06,2026-06-06,,11.3,0.47,24,True
REQ-006028,2026-06-06,2026-06-06,2026-06-06,1.8,0.08,4,True
REQ-006029,2026-06-06,2026-06-06,2026-06-06,9.0,0.38,26,True
REQ-006030,2026-06-06,2026-06-06,2026-06-06,10.2,0.42,31,True
REQ-006031,2026-06-06,2026-06-06,2026-06-06,22.5,0.94,168,True
REQ-006032,2026-06-06,2026-06-08,2026-06-08,55.0,2.29,218,True
REQ-006034,2026-06-07,2026-06-11,,106.5,4.44,168,True
REQ-006035,2026-06-07,2026-06-08,2026-06-08,36.7,1.53,24,False
REQ-006036,2026-06-07,2026-06-08,2026-06-08,33.0,1.37,72,True
REQ-006037,2026-06-07,2026-06-07,2026-06-07,18.2,0.76,24,True
REQ-006038,2026-06-07,2026-06-07,2026-06-07,8.4,0.35,24,True
REQ-006039,2026-06-07,2026-06-07,2026-06-07,6.1,0.25,94,True
REQ-006040,2026-06-07,2026-06-07,,14.4,0.6,72,True
REQ-006041,2026-06-07,2026-06-08,,38.1,1.59,218,True
REQ-006042,2026-06-07,2026-06-11,2026-06-11,105.2,4.38,168,True
REQ-006043,2026-06-07,2026-06-08,,38.2,1.59,185,True
REQ-006044,2026-06-08,2026-06-08,2026-06-08,5.1,0.21,26,True
REQ-006046,2026-06-08,2026-06-09,2026-06-09,45.9,1.91,218,True
REQ-006047,2026-06-08,2026-06-09,2026-06-09,29.7,1.24,94,True
REQ-006048,2026-06-08,2026-06-08,2026-06-08,8.8,0.37,5,False
REQ-006049,2026-06-08,2026-06-08,2026-06-08,15.5,0.65,72,True
REQ-006050,2026-06-08,2026-06-09,,30.8,1.28,185,True
REQ-006051,2026-06-08,2026-06-10,,69.9,2.91,218,True
REQ-006052,2026-06-08,2026-06-10,2026-06-10,71.2,2.97,26,False
REQ-006053,2026-06-08,2026-06-10,,63.1,2.63,94,True
REQ-006054,2026-06-08,2026-06-08,,17.2,0.72,31,True
REQ-006055,2026-06-08,2026-06-09,,29.4,1.23,26,False
REQ-006056,2026-06-08,2026-06-08,,16.8,0.7,168,True
REQ-006057,2026-06-08,2026-06-08,2026-06-08,21.2,0.88,72,True
REQ-006058,2026-06-08,2026-06-09,2026-06-09,31.9,1.33,168,True
REQ-006059,2026-06-08,2026-06-09,2026-06-09,36.2,1.51,218,True
REQ-006060,2026-06-08,2026-06-09,,43.6,1.82,168,True
REQ-006061,2026-06-08,2026-06-12,2026-06-12,117.6,4.9,218,True
REQ-006062,2026-06-08,2026-06-09,,31.6,1.32,218,True
REQ-006063,2026-06-08,2026-06-08,,17.8,0.74,168,True
REQ-006064,2026-06-08,2026-06-10,2026-06-10,61.3,2.56,218,True
REQ-006065,2026-06-08,2026-06-08,,7.8,0.33,4,False
REQ-006066,2026-06-08,2026-06-08,2026-06-08,20.8,0.86,72,True
REQ-006067,2026-06-08,2026-06-10,,54.9,2.29,168,True
REQ-006068,2026-06-09,2026-06-11,2026-06-11,57.6,2.4,168,True
REQ-006069,2026-06-09,2026-06-09,2026-06-09,15.7,0.66,26,True
REQ-006070,2026-06-09,2026-06-09,,5.7,0.24,218,True
REQ-006071,2026-06-09,2026-06-10,2026-06-10,46.9,1.95,168,True
REQ-006072,2026-06-09,2026-06-11,2026-06-11,69.5,2.89,218,True
REQ-006073,2026-06-09,2026-06-10,,25.0,1.04,94,True
REQ-006074,2026-06-09,2026-06-10,2026-06-10,27.5,1.15,168,True
REQ-006075,2026-06-09,2026-06-12,2026-06-12,93.2,3.88,218,True
REQ-006076,2026-06-09,2026-06-09,2026-06-09,13.0,0.54,168,True
REQ-006077,2026-06-09,2026-06-11,,58.2,2.43,168,True
REQ-006078,2026-06-09,2026-06-15,,148.7,6.19,185,True
REQ-006079,2026-06-09,2026-06-10,2026-06-10,32.3,1.35,79,True
REQ-006080,2026-06-09,2026-06-09,2026-06-09,15.9,0.66,24,True
REQ-006081,2026-06-09,2026-06-10,2026-06-10,29.6,1.23,72,True
REQ-006082,2026-06-09,2026-06-09,,19.1,0.8,185,True
REQ-006083,2026-06-09,2026-06-12,2026-06-12,76.1,3.17,168,True
REQ-006084,2026-06-09,2026-06-09,2026-06-09,20.6,0.86,185,True
REQ-006085,2026-06-09,2026-06-13,2026-06-13,106.5,4.44,218,True
REQ-006086,2026-06-09,2026-06-09,2026-06-09,6.8,0.28,185,True
REQ-006087,2026-06-09,2026-06-09,2026-06-09,12.0,0.5,168,True
REQ-006088,2026-06-09,2026-06-10,,35.2,1.47,168,True
REQ-006089,2026-06-09,2026-06-10,2026-06-10,32.1,1.34,168,True
REQ-006092,2026-06-09,2026-06-10,2026-06-10,30.1,1.25,31,True
REQ-006093,2026-06-10,2026-06-10,,20.4,0.85,168,True
REQ-006094,2026-06-10,2026-06-10,2026-06-10,10.0,0.42,72,True
REQ-006095,2026-06-10,2026-06-11,2026-06-11,41.5,1.73,26,False
REQ-006096,2026-06-10,2026-06-10,,21.7,0.9,218,True
REQ-006097,2026-06-10,2026-06-12,2026-06-12,71.4,2.98,185,True
REQ-006098,2026-06-10,2026-06-10,2026-06-10,9.7,0.4,218,True
REQ-006099,2026-06-10,2026-06-10,2026-06-10,2.2,0.09,4,True
REQ-006101,2026-06-10,2026-06-10,2026-06-10,19.9,0.83,26,True
REQ-006102,2026-06-10,2026-06-12,2026-06-12,70.9,2.96,79,True
REQ-006104,2026-06-10,2026-06-11,2026-06-11,41.0,1.71,168,True
REQ-006105,2026-06-10,2026-06-11,2026-06-11,26.3,1.1,168,True
REQ-006106,2026-06-10,2026-06-11,2026-06-11,26.0,1.08,185,True
REQ-006107,2026-06-10,2026-06-11,2026-06-11,43.8,1.83,168,True
REQ-006108,2026-06-10,2026-06-13,2026-06-13,79.4,3.31,218,True
REQ-006109,2026-06-10,2026-06-10,2026-06-10,22.9,0.95,31,True
REQ-006110,2026-06-10,2026-06-11,2026-06-11,40.1,1.67,168,True
