request_id,client_id,service_type_id,location_id,requested_date,requested_by,urgency,complexity_score,requested_channel,status
REQ-006125,CLT-00356,SVC-01,LOC-10,2026-06-11,Client,Routine,16.7,Phone,Completed
REQ-006126,CLT-00054,SVC-05,LOC-03,2026-06-11,Client,Routine,16.5,Phone,Completed
REQ-006127,CLT-00392,SVC-05,LOC-04,2026-06-11,Client,Routine,16.3,Case Manager,Completed
REQ-006128,CLT-00270,SVC-06,LOC-02,2026-06-11,Client,Routine,64.4,Portal,Completed
REQ-006129,CLT-00330,SVC-01,LOC-05,2026-06-11,Case Manager,Urgent,34.4,Case Manager,Completed
REQ-006130,CLT-00195,SVC-03,LOC-08,2026-06-11,Family Member,Routine,27.4,Phone,Completed
REQ-006131,CLT-00026,SVC-03,LOC-01,2026-06-11,Client,Priority,34.1,Portal,Cancelled
REQ-006132,CLT-00006,SVC-07,LOC-09,2026-06-11,Case Manager,Routine,36.9,Case Manager,Scheduled
REQ-006133,CLT-00328,SVC-01,LOC-03,2026-06-11,Case Manager,Priority,17.3,Phone,Completed
REQ-006134,CLT-00213,SVC-01,LOC-08,2026-06-11,Family Member,Urgent,44.1,Phone,Completed
REQ-006135,CLT-00166,SVC-01,LOC-02,2026-06-11,Client,Priority,8.6,Case Manager,Cancelled
REQ-006136,CLT-00490,SVC-04,LOC-08,2026-06-11,Client,Routine,17.9,Portal,Scheduled
REQ-006137,CLT-00078,SVC-01,LOC-01,2026-06-11,Client,Priority,29.8,Referral,Cancelled
REQ-006138,CLT-00229,SVC-07,LOC-01,2026-06-11,GP / Clinician,Urgent,91.5,Phone,Cancelled
REQ-006139,CLT-00217,SVC-09,LOC-06,2026-06-11,Client,Routine,2.8,Referral,Completed
REQ-006140,CLT-00412,SVC-06,LOC-07,2026-06-11,GP / Clinician,Priority,59.1,Portal,Cancelled
REQ-006141,CLT-00503,SVC-01,LOC-10,2026-06-11,Family Member,Routine,9.7,Portal,Cancelled
REQ-006142,CLT-00167,SVC-05,LOC-06,2026-06-11,GP / Clinician,Routine,37.0,Referral,Backlog
REQ-006143,CLT-00357,SVC-08,LOC-08,2026-06-11,Family Member,Routine,43.2,Case Manager,Completed
REQ-006144,CLT-00463,SVC-09,LOC-06,2026-06-11,Client,Emergency,90.2,Portal,Completed
REQ-006145,CLT-00132,SVC-08,LOC-02,2026-06-11,Client,Priority,63.0,Phone,Cancelled
REQ-006146,CLT-00144,SVC-04,LOC-03,2026-06-11,Client,Emergency,35.7,Referral,Completed
REQ-006147,CLT-00344,SVC-01,LOC-05,2026-06-11,Client,Routine,41.7,Phone,Cancelled
REQ-006148,CLT-00433,SVC-04,LOC-01,2026-06-11,Client,Priority,40.6,Portal,Cancelled
REQ-006149,CLT-00487,SVC-04,LOC-07,2026-06-12,Client,Routine,27.5,Phone,Scheduled
REQ-006150,CLT-00125,SVC-01,LOC-06,2026-06-12,Family Member,Priority,14.1,Portal,Cancelled
REQ-006151,CLT-00172,SVC-01,LOC-07,2026-06-12,Family Member,Routine,12.4,Referral,Cancelled
REQ-006152,CLT-00322,SVC-05,LOC-07,2026-06-12,Family Member,Priority,13.4,Case Manager,Completed
REQ-006153,CLT-00369,SVC-05,LOC-05,2026-06-12,Client,Routine,39.5,Referral,Completed
REQ-006154,CLT-00004,SVC-04,LOC-06,2026-06-12,Case Manager,Routine,83.6,Referral,Completed
REQ-006155,CLT-00477,SVC-05,LOC-05,2026-06-12,Client,Priority,10.9,Phone,Backlog
REQ-006156,CLT-00146,SVC-02,LOC-03,2026-06-12,Client,Priority,32.4,Portal,Cancelled
REQ-006157,CLT-00190,SVC-04,LOC-02,2026-06-12,Case Manager,Emergency,65.6,Phone,Cancelled
REQ-006158,CLT-00487,SVC-08,LOC-07,2026-06-12,Client,Priority,15.5,Portal,Cancelled
REQ-006159,CLT-00285,SVC-08,LOC-05,2026-06-12,Client,Routine,40.1,Portal,Cancelled
REQ-006160,CLT-00087,SVC-07,LOC-06,2026-06-12,Case Manager,Priority,40.2,Referral,Scheduled
REQ-006161,CLT-00130,SVC-05,LOC-01,2026-06-12,Client,Urgent,40.4,Portal,Cancelled
REQ-006162,CLT-00502,SVC-09,LOC-03,2026-06-12,Family Member,Routine,29.9,Referral,Cancelled
REQ-006163,CLT-00518,SVC-01,LOC-01,2026-06-12,Client,Routine,16.0,Portal,Cancelled
REQ-006164,CLT-00270,SVC-01,LOC-02,2026-06-12,Case Manager,Routine,62.4,Phone,Cancelled
REQ-006165,CLT-00297,SVC-07,LOC-06,2026-06-12,GP / Clinician,Routine,38.3,Portal,Cancelled
REQ-006166,CLT-00485,SVC-04,LOC-09,2026-06-12,Client,Priority,43.4,Portal,Backlog
REQ-006167,CLT-00065,SVC-04,LOC-08,2026-06-12,Client,Routine,12.2,Phone,Cancelled
REQ-006168,CLT-00141,SVC-03,LOC-10,2026-06-12,GP / Clinician,Routine,32.1,Phone,Cancelled
REQ-006169,CLT-00148,SVC-06,LOC-02,2026-06-12,Case Manager,Priority,61.2,Referral,Completed
REQ-006170,CLT-00335,SVC-02,LOC-08,2026-06-12,Case Manager,Routine,63.9,Phone,Cancelled
REQ-006171,CLT-00278,SVC-05,LOC-05,2026-06-12,GP / Clinician,Priority,83.7,Case Manager,Cancelled
REQ-006172,CLT-00269,SVC-08,LOC-08,2026-06-12,Family Member,Urgent,57.9,Portal,Completed
REQ-006173,CLT-00263,SVC-08,LOC-06,2026-06-12,Family Member,Routine,9.2,Portal,Cancelled
REQ-006174,CLT-00197,SVC-04,LOC-05,2026-06-12,Case Manager,Priority,50.3,Portal,Completed
REQ-006175,CLT-00008,SVC-03,LOC-07,2026-06-12,Case Manager,Urgent,88.0,Phone,Cancelled
REQ-006176,CLT-00075,SVC-07,LOC-10,2026-06-12,Case Manager,Priority,65.1,Portal,Completed
REQ-006177,CLT-00214,SVC-04,LOC-04,2026-06-12,Client,Routine,13.4,Portal,Backlog
REQ-006178,CLT-00314,SVC-01,LOC-10,2026-06-12,Client,Priority,16.0,Phone,Completed
REQ-006179,CLT-00111,SVC-09,LOC-05,2026-06-13,Client,Routine,20.4,Portal,Cancelled
REQ-006180,CLT-00382,SVC-01,LOC-06,2026-06-13,Client,Routine,37.8,Referral,Cancelled
REQ-006181,CLT-00297,SVC-04,LOC-06,2026-06-13,Client,Priority,35.9,Portal,Completed
REQ-006182,CLT-00454,SVC-01,LOC-04,2026-06-13,Family Member,Routine,69.1,Portal,Cancelled
REQ-006183,CLT-00499,SVC-02,LOC-10,2026-06-13,GP / Clinician,Priority,97.1,Phone,Completed
REQ-006184,CLT-00452,SVC-01,LOC-03,2026-06-13,GP / Clinician,Routine,13.7,Portal,Cancelled
REQ-006185,CLT-00494,SVC-09,LOC-03,2026-06-13,Client,Routine,36.5,Case Manager,Scheduled
REQ-006186,CLT-00038,SVC-02,LOC-01,2026-06-13,Family Member,Routine,15.9,Portal,Cancelled
REQ-006187,CLT-00025,SVC-07,LOC-07,2026-06-13,Client,Routine,23.4,Portal,Cancelled
REQ-006188,CLT-00176,SVC-05,LOC-01,2026-06-13,Case Manager,Routine,58.2,Phone,Cancelled
REQ-006189,CLT-00519,SVC-01,LOC-08,2026-06-13,Family Member,Priority,41.9,Referral,Completed
REQ-006190,CLT-00175,SVC-03,LOC-01,2026-06-13,Client,Urgent,62.7,Referral,Scheduled
REQ-006191,CLT-00277,SVC-05,LOC-09,2026-06-13,Client,Urgent,5.1,Portal,Completed
REQ-006192,CLT-00283,SVC-02,LOC-03,2026-06-14,Case Manager,Routine,35.9,Phone,Cancelled
REQ-006193,CLT-00488,SVC-01,LOC-02,2026-06-14,Family Member,Priority,33.3,Portal,Cancelled
REQ-006194,CLT-00276,SVC-05,LOC-01,2026-06-14,Client,Routine,55.8,Phone,Completed
REQ-006195,CLT-00185,SVC-04,LOC-06,2026-06-14,Family Member,Routine,70.2,Phone,Completed
REQ-006196,CLT-00225,SVC-07,LOC-04,2026-06-14,Family Member,Urgent,30.8,Case Manager,Completed
REQ-006197,CLT-00298,SVC-06,LOC-06,2026-06-14,Client,Routine,40.7,Portal,Completed
REQ-006198,CLT-00099,SVC-04,LOC-07,2026-06-14,Client,Routine,1.8,Phone,Cancelled
REQ-006199,CLT-00492,SVC-01,LOC-02,2026-06-14,Family Member,Urgent,50.8,Referral,Completed
REQ-006200,CLT-00405,SVC-06,LOC-04,2026-06-14,Case Manager,Emergency,31.4,Phone,Completed
REQ-006201,CLT-00403,SVC-05,LOC-08,2026-06-14,GP / Clinician,Priority,67.3,Referral,Completed
REQ-006202,CLT-00179,SVC-02,LOC-01,2026-06-14,Family Member,Priority,23.5,Case Manager,Completed
REQ-006203,CLT-00478,SVC-03,LOC-08,2026-06-14,Client,Routine,23.7,Referral,Completed
REQ-006204,CLT-00408,SVC-07,LOC-09,2026-06-15,Client,Routine,27.2,Portal,Cancelled
REQ-006205,CLT-00499,SVC-04,LOC-10,2026-06-15,Case Manager,Priority,96.1,Phone,Completed
REQ-006206,CLT-00309,SVC-01,LOC-06,2026-06-15,Family Member,Routine,42.2,Portal,Completed
REQ-006207,CLT-00163,SVC-06,LOC-09,2026-06-15,Client,Routine,16.9,Phone,Cancelled
REQ-006208,CLT-00187,SVC-04,LOC-06,2026-06-15,Client,Routine,15.8,Case Manager,Completed
REQ-006209,CLT-00333,SVC-06,LOC-07,2026-06-15,Family Member,Routine,35.0,Portal,Completed
REQ-006210,CLT-00237,SVC-01,LOC-10,2026-06-15,Client,Routine,12.3,Phone,Completed
REQ-006211,CLT-00269,SVC-02,LOC-08,2026-06-15,Client,Urgent,65.4,Referral,Cancelled
REQ-006212,CLT-00132,SVC-03,LOC-02,2026-06-15,Family Member,Priority,60.8,Phone,Completed
REQ-006213,CLT-00151,SVC-05,LOC-07,2026-06-15,Case Manager,Routine,19.4,Case Manager,Cancelled
REQ-006214,CLT-00062,SVC-06,LOC-10,2026-06-15,Family Member,Routine,12.2,Portal,Cancelled
REQ-006215,CLT-00148,SVC-05,LOC-02,2026-06-15,Case Manager,Routine,64.1,Case Manager,Backlog
REQ-006216,CLT-00186,SVC-01,LOC-03,2026-06-15,Family Member,Routine,19.1,Portal,Completed
REQ-006217,CLT-00162,SVC-01,LOC-02,2026-06-15,Client,Routine,11.0,Referral,Cancelled
REQ-006218,CLT-00013,SVC-06,LOC-05,2026-06-15,Client,Priority,29.4,Referral,Cancelled
REQ-006219,CLT-00518,SVC-07,LOC-01,2026-06-15,Client,Routine,18.0,Referral,Scheduled
REQ-006220,CLT-00390,SVC-01,LOC-07,2026-06-15,GP / Clinician,Emergency,37.0,Phone,Completed
REQ-006221,CLT-00456,SVC-01,LOC-03,2026-06-15,Family Member,Routine,65.7,Referral,Cancelled
REQ-006222,CLT-00005,SVC-01,LOC-07,2026-06-15,Client,Priority,38.0,Case Manager,Cancelled
REQ-006223,CLT-00228,SVC-03,LOC-07,2026-06-15,Client,Routine,23.1,Case Manager,Completed
REQ-006224,CLT-00128,SVC-08,LOC-02,2026-06-15,Client,Priority,28.4,Case Manager,Completed
REQ-006225,CLT-00480,SVC-06,LOC-10,2026-06-15,Family Member,Priority,31.8,Referral,Completed
REQ-006226,CLT-00369,SVC-05,LOC-05,2026-06-16,Family Member,Routine,39.2,Portal,Completed
REQ-006227,CLT-00368,SVC-03,LOC-06,2026-06-16,Case Manager,Priority,66.5,Case Manager,Completed
REQ-006228,CLT-00030,SVC-07,LOC-07,2026-06-16,Family Member,Routine,34.8,Referral,Completed
REQ-006229,CLT-00172,SVC-07,LOC-07,2026-06-16,Client,Priority,19.5,Portal,Completed
REQ-006230,CLT-00472,SVC-01,LOC-09,2026-06-16,Client,Routine,12.2,Portal,Completed
REQ-006231,CLT-00034,SVC-02,LOC-10,2026-06-16,Family Member,Urgent,30.4,Portal,Scheduled
REQ-006232,CLT-00218,SVC-01,LOC-01,2026-06-16,Case Manager,Routine,57.4,Phone,Completed
REQ-006233,CLT-00099,SVC-08,LOC-07,2026-06-16,Client,Routine,7.8,Portal,Cancelled
REQ-006234,CLT-00078,SVC-02,LOC-01,2026-06-16,GP / Clinician,Urgent,42.6,Phone,Backlog
REQ-006235,CLT-00263,SVC-01,LOC-06,2026-06-16,Family Member,Routine,5.2,Portal,Completed
REQ-006236,CLT-00117,SVC-05,LOC-10,2026-06-16,Case Manager,Priority,39.0,Referral,Scheduled
REQ-006237,CLT-00482,SVC-06,LOC-06,2026-06-16,Family Member,Urgent,70.1,Phone,Completed
REQ-006238,CLT-00414,SVC-04,LOC-02,2026-06-16,Family Member,Priority,85.2,Phone,Completed
REQ-006239,CLT-00486,SVC-06,LOC-07,2026-06-16,Case Manager,Priority,41.4,Portal,Cancelled
REQ-006240,CLT-00038,SVC-06,LOC-01,2026-06-16,Family Member,Priority,10.2,Phone,Completed
REQ-006241,CLT-00254,SVC-01,LOC-04,2026-06-16,Family Member,Routine,35.9,Portal,Backlog
REQ-006242,CLT-00297,SVC-06,LOC-06,2026-06-16,Family Member,Routine,40.9,Referral,Cancelled
REQ-006243,CLT-00027,SVC-01,LOC-03,2026-06-16,Client,Urgent,39.9,Phone,Completed
REQ-006244,CLT-00348,SVC-07,LOC-10,2026-06-16,Client,Routine,7.1,Portal,Completed
REQ-006245,CLT-00042,SVC-03,LOC-01,2026-06-16,Client,Routine,45.6,Case Manager,Scheduled
REQ-006246,CLT-00493,SVC-01,LOC-05,2026-06-16,Client,Routine,32.8,Portal,Completed
REQ-006247,CLT-00002,SVC-01,LOC-10,2026-06-16,Case Manager,Routine,15.7,Case Manager,Completed
REQ-006248,CLT-00474,SVC-01,LOC-04,2026-06-16,Family Member,Priority,7.9,Phone,Scheduled
REQ-006249,CLT-00290,SVC-05,LOC-07,2026-06-16,Client,Routine,,Portal,Cancelled
REQ-006250,CLT-00350,SVC-01,LOC-01,2026-06-16,Client,Urgent,63.8,Phone,Completed
REQ-006251,CLT-00322,SVC-02,LOC-07,2026-06-16,Family Member,Priority,9.9,Phone,Scheduled
REQ-006252,CLT-00097,SVC-01,LOC-07,2026-06-16,Case Manager,Routine,30.2,Case Manager,Backlog
REQ-006253,CLT-00137,SVC-02,LOC-05,2026-06-16,Case Manager,Urgent,60.7,Portal,Cancelled
REQ-006254,CLT-00142,SVC-06,LOC-04,2026-06-16,Client,Emergency,33.9,Case Manager,Scheduled
REQ-006255,CLT-00249,SVC-04,LOC-09,2026-06-16,Family Member,Urgent,24.0,Phone,Completed
REQ-006256,CLT-00431,SVC-02,LOC-07,2026-06-16,Client,Routine,60.0,Referral,Scheduled
REQ-006257,CLT-00410,SVC-02,LOC-02,2026-06-16,Case Manager,Routine,72.4,Phone,Cancelled
REQ-006258,CLT-00206,SVC-05,LOC-04,2026-06-16,Case Manager,Urgent,93.2,Referral,Completed
REQ-006259,CLT-00480,SVC-05,LOC-10,2026-06-16,Case Manager,Urgent,43.5,Case Manager,Completed
REQ-006260,CLT-00383,SVC-02,LOC-09,2026-06-16,GP / Clinician,Priority,44.5,Case Manager,Cancelled
REQ-006261,CLT-00510,SVC-07,LOC-10,2026-06-16,Case Manager,Priority,59.9,Phone,Completed
REQ-006262,CLT-00493,SVC-03,LOC-05,2026-06-16,Family Member,Routine,35.8,Portal,Completed
REQ-006263,CLT-00215,SVC-01,LOC-10,2026-06-16,Client,Routine,12.8,Phone,Completed
REQ-006264,CLT-00105,SVC-06,LOC-10,2026-06-16,Family Member,Routine,11.0,Portal,Completed
REQ-006265,CLT-00327,SVC-01,LOC-02,2026-06-16,Family Member,Urgent,42.6,Case Manager,Completed
REQ-006266,CLT-00430,SVC-01,LOC-01,2026-06-17,Family Member,Priority,37.2,Referral,Completed
REQ-006267,CLT-00244,SVC-01,LOC-01,2026-06-17,Family Member,Routine,52.4,Phone,Completed
REQ-006268,CLT-00246,SVC-04,LOC-07,2026-06-17,Client,Routine,37.2,Case Manager,Completed
REQ-006269,CLT-00007,SVC-04,LOC-08,2026-06-17,Family Member,Routine,57.2,Referral,Completed
REQ-006270,CLT-00386,SVC-01,LOC-01,2026-06-17,Case Manager,Priority,37.8,Phone,Completed
REQ-006271,CLT-00169,SVC-08,LOC-05,2026-06-17,Family Member,Priority,59.6,Portal,Completed
REQ-006272,CLT-00336,SVC-06,LOC-08,2026-06-17,Family Member,Urgent,40.5,Phone,Completed
REQ-006273,CLT-00516,SVC-01,LOC-09,2026-06-17,Client,Priority,42.5,Portal,Cancelled
REQ-006274,CLT-00233,SVC-03,LOC-09,2026-06-17,Client,Urgent,40.6,Referral,Completed
REQ-006275,CLT-00389,SVC-01,LOC-07,2026-06-17,Client,Routine,8.4,Portal,Completed
REQ-006276,CLT-00048,SVC-07,LOC-10,2026-06-17,GP / Clinician,Priority,34.7,Referral,Completed
REQ-006277,CLT-00071,SVC-09,LOC-02,2026-06-17,Case Manager,Priority,68.8,Phone,Cancelled
REQ-006278,CLT-00291,SVC-07,LOC-03,2026-06-17,Client,Routine,12.4,Portal,Completed
REQ-006279,CLT-00285,SVC-05,LOC-05,2026-06-17,Family Member,Routine,39.2,Phone,Completed
REQ-006280,CLT-00438,SVC-08,LOC-03,2026-06-17,Client,Priority,19.6,Portal,Completed
REQ-006281,CLT-00061,SVC-02,LOC-04,2026-06-17,Client,Routine,36.5,Phone,Cancelled
REQ-006282,CLT-00499,SVC-02,LOC-10,2026-06-17,Case Manager,Urgent,79.1,Phone,Completed
REQ-006283,CLT-00284,SVC-03,LOC-08,2026-06-17,Case Manager,Routine,1.7,Portal,Backlog
REQ-006284,CLT-00131,SVC-08,LOC-06,2026-06-17,Client,Routine,,Phone,Completed
REQ-006285,CLT-00349,SVC-02,LOC-08,2026-06-17,Client,Routine,65.7,Portal,Completed
REQ-006286,CLT-00461,SVC-03,LOC-07,2026-06-17,Family Member,Routine,9.4,Referral,Completed
REQ-006287,CLT-00303,SVC-01,LOC-06,2026-06-17,Client,Routine,14.5,Phone,Completed
REQ-006288,CLT-00200,SVC-07,LOC-10,2026-06-17,GP / Clinician,Urgent,78.3,Case Manager,Completed
REQ-006289,CLT-00088,SVC-08,LOC-03,2026-06-17,Case Manager,Routine,15.7,Case Manager,Backlog
REQ-006290,CLT-00357,SVC-05,LOC-08,2026-06-17,Client,Routine,41.7,Portal,Scheduled
REQ-006291,CLT-00363,SVC-04,LOC-01,2026-06-17,Family Member,Routine,13.8,Case Manager,Backlog
REQ-006292,CLT-00020,SVC-03,LOC-09,2026-06-17,Client,Routine,15.1,Portal,Cancelled
REQ-006293,CLT-00506,SVC-02,LOC-08,2026-06-17,Client,Priority,12.0,Case Manager,Cancelled
REQ-006294,CLT-00152,SVC-01,LOC-09,2026-06-17,Case Manager,Routine,61.4,Case Manager,Cancelled
REQ-006295,CLT-00224,SVC-06,LOC-01,2026-06-17,Family Member,Routine,32.2,Phone,Scheduled
REQ-006296,CLT-00268,SVC-08,LOC-04,2026-06-17,Client,Routine,16.9,Portal,Completed
REQ-006297,CLT-00276,SVC-04,LOC-01,2026-06-17,Case Manager,Routine,52.8,Phone,Completed
REQ-006298,CLT-00340,SVC-02,LOC-09,2026-06-17,Case Manager,Routine,40.9,Portal,Cancelled
REQ-006299,CLT-00163,SVC-05,LOC-09,2026-06-17,Case Manager,Priority,13.6,Portal,Completed
REQ-006300,CLT-00257,SVC-01,LOC-05,2026-06-17,Client,Priority,62.3,Phone,Completed
REQ-006301,CLT-00373,SVC-03,LOC-04,2026-06-17,Client,Routine,44.4,Referral,Cancelled
REQ-006302,CLT-00109,SVC-05,LOC-08,2026-06-17,Client,Urgent,19.5,Referral,Completed
REQ-006303,CLT-00328,SVC-01,LOC-03,2026-06-18,Family Member,Routine,16.8,Portal,Completed
REQ-006304,CLT-00346,SVC-01,LOC-05,2026-06-18,Client,Routine,21.5,Portal,Completed
REQ-006305,CLT-00004,SVC-06,LOC-06,2026-06-18,Family Member,Priority,84.3,Case Manager,Completed
REQ-006306,CLT-00120,SVC-09,LOC-03,2026-06-18,GP / Clinician,Priority,30.3,Phone,Completed
REQ-006307,CLT-00172,SVC-04,LOC-07,2026-06-18,Client,Routine,16.4,Phone,Completed
REQ-006308,CLT-00081,SVC-08,LOC-02,2026-06-18,Case Manager,Urgent,89.1,Phone,Backlog
REQ-006309,CLT-00225,SVC-02,LOC-04,2026-06-18,GP / Clinician,Priority,38.3,Phone,Cancelled
REQ-006310,CLT-00128,SVC-01,LOC-02,2026-06-18,Client,Priority,38.3,Referral,Cancelled
REQ-006311,CLT-00444,SVC-06,LOC-01,2026-06-18,Case Manager,Routine,36.7,Phone,Completed
REQ-006312,CLT-00211,SVC-08,LOC-08,2026-06-18,Family Member,Routine,35.8,Portal,Completed
REQ-006313,CLT-00437,SVC-02,LOC-09,2026-06-18,Client,Priority,13.8,Portal,Cancelled
REQ-006314,CLT-00070,SVC-06,LOC-01,2026-06-18,Client,Routine,7.3,Phone,Completed
REQ-006315,CLT-00369,SVC-01,LOC-05,2026-06-18,Client,Routine,,Portal,Cancelled
REQ-006316,CLT-00459,SVC-02,LOC-05,2026-06-18,Case Manager,Routine,39.4,Portal,Completed
REQ-006317,CLT-00170,SVC-06,LOC-02,2026-06-18,Client,Priority,26.5,Phone,Completed
REQ-006318,CLT-00354,SVC-05,LOC-07,2026-06-18,Family Member,Urgent,22.0,Case Manager,Completed
REQ-006319,CLT-00157,SVC-09,LOC-07,2026-06-18,Client,Priority,20.4,Portal,Completed
REQ-006320,CLT-00330,SVC-09,LOC-05,2026-06-18,Family Member,Priority,36.8,Case Manager,Completed
REQ-006321,CLT-00280,SVC-03,LOC-02,2026-06-18,Client,Routine,19.5,Portal,Completed
REQ-006322,CLT-00175,SVC-08,LOC-01,2026-06-18,Family Member,Priority,53.8,Phone,Scheduled
REQ-006323,CLT-00048,SVC-09,LOC-10,2026-06-18,Client,Routine,46.4,Phone,Cancelled
REQ-006324,CLT-00183,SVC-01,LOC-08,2026-06-18,Family Member,Routine,11.3,Referral,Scheduled
REQ-006325,CLT-00041,SVC-06,LOC-07,2026-06-18,Case Manager,Routine,56.6,Phone,Cancelled
REQ-006326,CLT-00164,SVC-02,LOC-05,2026-06-18,Family Member,Priority,35.7,Referral,Completed
REQ-006327,CLT-00069,SVC-08,LOC-10,2026-06-18,Family Member,Routine,40.6,Portal,Scheduled
REQ-006328,CLT-00164,SVC-05,LOC-05,2026-06-18,Case Manager,Priority,44.5,Case Manager,Completed
REQ-006329,CLT-00405,SVC-03,LOC-04,2026-06-18,Client,Priority,32.6,Portal,Cancelled
REQ-006330,CLT-00468,SVC-07,LOC-05,2026-06-18,Client,Routine,11.4,Portal,Cancelled
REQ-006331,CLT-00134,SVC-01,LOC-04,2026-06-19,Family Member,Routine,56.6,Phone,Completed
REQ-006332,CLT-00405,SVC-02,LOC-04,2026-06-19,Family Member,Routine,33.8,Portal,Completed
REQ-006333,CLT-00073,SVC-02,LOC-10,2026-06-19,Client,Priority,68.8,Phone,Completed
REQ-006334,CLT-00519,SVC-09,LOC-08,2026-06-19,Client,Routine,35.2,Phone,Backlog
REQ-006335,CLT-00164,SVC-03,LOC-05,2026-06-19,Client,Routine,27.1,Portal,Completed
REQ-006336,CLT-00299,SVC-01,LOC-08,2026-06-19,Client,Routine,22.4,Phone,Completed
REQ-006337,CLT-00401,SVC-05,LOC-02,2026-06-19,Family Member,Routine,37.7,Portal,Scheduled
REQ-006338,CLT-00119,SVC-01,LOC-09,2026-06-19,Family Member,Priority,27.7,Referral,Completed
REQ-006339,CLT-00454,SVC-05,LOC-04,2026-06-19,Case Manager,Urgent,59.9,Case Manager,Backlog
REQ-006340,CLT-00264,SVC-02,LOC-03,2026-06-19,Client,Priority,21.6,Case Manager,Cancelled
REQ-006341,CLT-00452,SVC-01,LOC-03,2026-06-19,Case Manager,Priority,16.7,Portal,Completed
REQ-006342,CLT-00180,SVC-06,LOC-08,2026-06-19,Case Manager,Routine,11.5,Phone,Cancelled
REQ-006343,CLT-00498,SVC-09,LOC-09,2026-06-19,GP / Clinician,Priority,58.6,Phone,Cancelled
REQ-006344,CLT-00300,SVC-01,LOC-09,2026-06-19,Family Member,Urgent,87.9,Phone,Completed
REQ-006345,CLT-00364,SVC-07,LOC-01,2026-06-19,Client,Priority,9.2,Portal,Cancelled
REQ-006346,CLT-00349,SVC-03,LOC-08,2026-06-19,Client,Urgent,68.7,Case Manager,Completed
REQ-006347,CLT-00098,SVC-02,LOC-03,2026-06-19,GP / Clinician,Urgent,87.3,Referral,Cancelled
REQ-006348,CLT-00253,SVC-09,LOC-05,2026-06-19,Family Member,Routine,69.2,Referral,Cancelled
REQ-006349,CLT-00376,SVC-06,LOC-01,2026-06-19,Case Manager,Routine,,Referral,Completed
REQ-006350,CLT-00310,SVC-06,LOC-04,2026-06-19,Client,Priority,,Phone,Completed
REQ-006351,CLT-00444,SVC-02,LOC-01,2026-06-19,Client,Routine,45.1,Portal,Completed
REQ-006352,CLT-00451,SVC-04,LOC-09,2026-06-19,GP / Clinician,Routine,31.1,Phone,Completed
REQ-006353,CLT-00090,SVC-03,LOC-07,2026-06-19,Case Manager,Priority,67.9,Phone,Completed
REQ-006354,CLT-00085,SVC-07,LOC-10,2026-06-19,Case Manager,Routine,16.1,Phone,Completed
REQ-006355,CLT-00009,SVC-05,LOC-07,2026-06-19,Client,Routine,13.7,Phone,Cancelled
REQ-006356,CLT-00445,SVC-07,LOC-02,2026-06-19,GP / Clinician,Priority,89.0,Phone,Scheduled
REQ-006357,CLT-00302,SVC-06,LOC-02,2026-06-19,Client,Priority,66.7,Phone,Completed
REQ-006358,CLT-00310,SVC-05,LOC-04,2026-06-19,Client,Routine,16.0,Phone,Completed
REQ-006359,CLT-00133,SVC-08,LOC-07,2026-06-19,Client,Routine,37.3,Phone,Completed
REQ-006360,CLT-00168,SVC-05,LOC-02,2026-06-19,Client,Routine,48.0,Case Manager,Completed
REQ-006361,CLT-00089,SVC-03,LOC-09,2026-06-19,Family Member,Priority,17.5,Phone,Completed
REQ-006362,CLT-00261,SVC-01,LOC-05,2026-06-19,Client,Priority,12.4,Portal,Cancelled
REQ-006363,CLT-00492,SVC-03,LOC-02,2026-06-19,Client,Routine,41.0,Phone,Scheduled
REQ-006364,CLT-00301,SVC-08,LOC-01,2026-06-19,GP / Clinician,Emergency,83.0,Phone,Scheduled
REQ-006365,CLT-00151,SVC-06,LOC-07,2026-06-20,Family Member,Urgent,17.6,Portal,Backlog
REQ-006366,CLT-00050,SVC-07,LOC-10,2026-06-20,GP / Clinician,Priority,57.9,Phone,Completed
REQ-006367,CLT-00057,SVC-01,LOC-04,2026-06-20,Client,Priority,33.0,Phone,Cancelled
REQ-006368,CLT-00285,SVC-01,LOC-05,2026-06-20,Client,Priority,40.6,Referral,Completed
REQ-006369,CLT-00109,SVC-03,LOC-08,2026-06-20,Client,Priority,13.3,Portal,Cancelled
REQ-006370,CLT-00013,SVC-03,LOC-05,2026-06-20,Family Member,Routine,42.0,Referral,Completed
REQ-006371,CLT-00373,SVC-01,LOC-04,2026-06-20,Family Member,Routine,40.2,Portal,Completed
REQ-006372,CLT-00320,SVC-02,LOC-10,2026-06-20,Client,Emergency,46.9,Portal,Completed
REQ-006373,CLT-00081,SVC-02,LOC-02,2026-06-20,Case Manager,Priority,87.4,Phone,Completed
REQ-006374,CLT-00125,SVC-02,LOC-06,2026-06-21,Family Member,Routine,17.7,Referral,Backlog
REQ-006375,CLT-00448,SVC-07,LOC-07,2026-06-21,Client,Priority,43.8,Portal,Completed
REQ-006376,CLT-90008,SVC-01,LOC-07,2026-06-21,Client,Routine,15.1,Case Manager,Cancelled
REQ-006377,CLT-00200,SVC-01,LOC-10,2026-06-21,Case Manager,Urgent,83.2,Referral,Cancelled
REQ-006378,CLT-00428,SVC-04,LOC-03,2026-06-21,Case Manager,Routine,49.1,Portal,Cancelled
