outcome_id,appointment_id,client_satisfaction_score,outcome_quality_score,incident_flag,incident_severity,goal_achieved_flag,follow_up_required_flag
OUT-003755,APT-005894,4.9,72.2,False,,True,False
OUT-003756,APT-005895,5.0,80.8,False,,True,True
OUT-003757,APT-005896,4.4,73.5,False,,False,False
OUT-003758,APT-005897,3.8,70.1,False,,True,False
OUT-003759,APT-005898,4.9,88.2,False,,True,False
OUT-003760,APT-005899,4.9,84.4,False,,True,True
OUT-003761,APT-005904,3.9,76.9,False,,True,False
OUT-003762,APT-005906,5.0,75.9,False,,False,False
OUT-003763,APT-005909,4.0,79.4,False,,False,False
OUT-003764,APT-005910,4.4,89.8,False,,True,False
OUT-003765,APT-005911,5.0,84.3,False,,True,False
OUT-003766,APT-005912,4.4,100.0,False,,False,True
OUT-003767,APT-005913,,68.8,False,,True,False
OUT-003768,APT-005915,5.0,77.9,False,,True,False
OUT-003769,APT-005917,2.6,84.4,False,,False,True
OUT-003770,APT-005920,4.3,70.8,False,,True,False
OUT-003771,APT-005922,5.0,85.6,False,,False,False
OUT-003772,APT-005925,4.6,73.6,False,,True,False
OUT-003773,APT-005926,4.7,90.2,False,,True,False
OUT-003774,APT-005927,3.8,78.8,False,,True,True
OUT-003775,APT-005928,4.7,75.7,False,,True,True
OUT-003776,APT-005929,3.9,88.1,False,,True,False
OUT-003777,APT-005930,3.8,89.5,False,,True,False
OUT-003778,APT-005933,5.0,78.7,False,,True,False
OUT-003779,APT-005934,5.0,87.3,False,,True,False
OUT-003780,APT-005935,3.4,76.9,False,,True,False
OUT-003781,APT-005936,3.6,81.8,False,,True,False
OUT-003782,APT-005937,3.5,81.7,True,Medium,True,False
OUT-003783,APT-005941,,74.9,False,,False,False
OUT-003784,APT-005943,5.0,84.3,False,,True,True
OUT-003785,APT-005945,3.5,100.0,False,,True,False
OUT-003786,APT-005946,4.6,98.1,False,,True,False
OUT-003787,APT-005947,4.3,67.4,False,,False,False
OUT-003788,APT-005948,2.3,76.4,False,,True,False
OUT-003789,APT-005949,3.9,87.3,False,,True,False
OUT-003790,APT-005953,2.4,81.5,False,,True,False
OUT-003791,APT-005954,4.7,73.4,False,,True,False
OUT-003792,APT-005955,3.3,89.0,False,,True,False
OUT-003793,APT-005957,3.3,69.7,False,,True,False
OUT-003794,APT-005959,5.0,94.8,False,,False,False
OUT-003795,APT-005962,4.2,75.7,False,,True,False
OUT-003796,APT-005963,4.2,71.4,False,,True,False
OUT-003797,APT-005964,5.0,87.9,False,,True,False
OUT-003798,APT-005970,4.0,95.7,False,,True,False
OUT-003799,APT-005971,3.8,84.4,False,,True,False
OUT-003800,APT-005972,5.0,82.3,False,,True,True
OUT-003801,APT-005973,5.0,80.4,False,,True,True
OUT-003802,APT-005975,,95.4,False,,True,True
OUT-003803,APT-005976,4.6,73.9,False,,True,False
OUT-003804,APT-005977,3.8,75.4,False,,True,False
OUT-003805,APT-005979,3.0,96.1,False,,False,True
OUT-003806,APT-005980,4.5,74.6,False,,True,False
OUT-003807,APT-005981,4.5,77.0,False,,True,False
OUT-003808,APT-005982,5.0,100.0,False,,True,False
OUT-003809,APT-005985,,94.6,False,,True,True
OUT-003810,APT-005986,3.7,68.6,False,,True,False
OUT-003811,APT-005990,4.0,92.0,False,,True,True
OUT-003812,APT-005992,4.2,90.7,False,,True,True
OUT-003813,APT-005993,4.2,76.8,False,,True,False
OUT-003814,APT-005996,3.2,97.6,False,,True,False
OUT-003815,APT-005997,4.8,74.6,False,,False,True
OUT-003816,APT-005998,3.3,81.2,False,,True,False
OUT-003817,APT-005999,5.0,79.8,False,,True,False
OUT-003818,APT-006000,5.0,82.6,False,,False,False
OUT-003819,APT-006001,4.0,93.3,False,,False,True
OUT-003820,APT-006003,5.0,85.6,False,,True,False
OUT-003821,APT-006005,4.7,100.0,False,,False,False
OUT-003822,APT-006006,4.9,62.6,False,,True,True
OUT-003823,APT-006007,4.2,74.6,False,,True,False
OUT-003824,APT-006008,3.6,76.0,False,,True,False
OUT-003825,APT-006009,4.3,72.6,False,,True,False
OUT-003826,APT-006010,4.8,57.6,False,,False,False
OUT-003827,APT-006011,3.3,62.6,False,,True,False
OUT-003828,APT-006013,3.7,83.5,False,,False,False
OUT-003829,APT-006014,3.7,89.6,False,,False,False
OUT-003830,APT-006015,4.7,84.8,False,,True,False
OUT-003831,APT-006016,4.6,85.4,False,,True,False
OUT-003832,APT-006017,3.9,70.8,False,,True,True
OUT-003833,APT-006019,3.7,76.9,False,,True,False
OUT-003834,APT-006020,4.9,68.5,False,,True,False
OUT-003835,APT-006021,4.7,77.2,False,,True,False
OUT-003836,APT-006022,3.9,87.0,False,,True,False
OUT-003837,APT-006025,1.7,75.2,False,,True,False
OUT-003838,APT-006027,3.2,94.7,False,,True,False
OUT-003839,APT-006029,4.0,74.9,False,,False,False
OUT-003840,APT-006030,3.9,82.2,False,,True,False
OUT-003841,APT-006031,5.0,83.2,False,,True,False
OUT-003842,APT-006032,3.3,92.6,False,,True,True
OUT-003843,APT-006034,4.3,90.5,False,,True,False
OUT-003844,APT-006036,3.6,76.1,False,,True,False
OUT-003845,APT-006037,4.4,81.1,False,,True,False
OUT-003846,APT-006038,,68.5,False,,True,False
OUT-003847,APT-006040,4.9,74.7,False,,True,False
OUT-003848,APT-006042,4.5,80.6,False,,True,False
OUT-003849,APT-006043,2.7,86.5,False,,True,True
OUT-003850,APT-006044,4.4,80.2,False,,False,False
OUT-003851,APT-006045,4.2,82.7,False,,True,False
OUT-003852,APT-006047,5.0,75.5,False,,False,False
OUT-003853,APT-006049,4.9,83.9,False,,False,False
OUT-003854,APT-006050,,79.7,False,,True,True
OUT-003855,APT-006053,5.0,89.8,False,,True,True
OUT-003856,APT-006054,4.6,83.8,False,,True,False
OUT-003857,APT-006055,4.7,99.0,False,,True,False
OUT-003858,APT-006058,4.4,84.2,False,,True,False
OUT-003859,APT-006059,2.1,65.7,False,,True,False
OUT-003860,APT-006060,5.0,83.8,False,,False,True
OUT-003861,APT-006062,4.0,76.8,False,,True,False
OUT-003862,APT-006063,4.3,89.9,False,,True,True
OUT-003863,APT-006065,3.9,68.6,False,,True,False
OUT-003864,APT-006066,4.2,86.5,False,,True,False
OUT-003865,APT-006068,5.0,81.0,False,,False,False
OUT-003866,APT-006069,4.7,62.4,False,,False,True
OUT-003867,APT-006070,4.1,81.0,True,Low,True,False
OUT-003868,APT-006073,4.4,76.6,False,,True,False
OUT-003869,APT-006074,2.7,78.7,False,,True,False
OUT-003870,APT-006075,4.1,75.6,False,,False,False
OUT-003871,APT-006076,5.0,75.0,False,,True,False
OUT-003872,APT-006079,4.6,74.8,False,,True,False
OUT-003873,APT-006081,3.7,85.7,False,,True,True
OUT-003874,APT-006082,3.0,73.9,False,,True,False
OUT-003875,APT-006083,5.0,85.2,False,,True,True
OUT-003876,APT-006084,4.1,88.8,False,,True,False
OUT-003877,APT-006085,4.2,86.2,False,,True,True
OUT-003878,APT-006087,,82.2,False,,True,False
OUT-003879,APT-006088,,77.8,True,High,True,False
OUT-003880,APT-006089,3.0,86.2,False,,True,False
OUT-003881,APT-006090,,83.8,False,,True,False
OUT-003882,APT-006092,3.8,80.0,False,,True,False
OUT-003883,APT-006095,3.6,60.3,False,,True,False
OUT-003884,APT-006096,4.2,87.9,False,,True,False
OUT-003885,APT-006097,4.1,83.8,False,,False,False
OUT-003886,APT-006098,3.5,99.8,False,,True,False
OUT-003887,APT-006099,5.0,83.0,False,,True,False
OUT-003888,APT-006100,3.8,81.3,False,,False,True
OUT-003889,APT-006101,4.6,91.9,False,,True,False
OUT-003890,APT-006102,4.0,69.0,False,,True,False
OUT-003891,APT-006104,3.7,66.1,False,,True,False
OUT-003892,APT-006105,4.2,71.7,False,,True,False
OUT-003893,APT-006110,3.7,77.8,False,,False,False
OUT-003894,APT-006111,4.1,82.6,False,,True,False
OUT-003895,APT-006112,4.2,78.8,False,,False,False
OUT-003896,APT-006113,4.5,64.5,False,,True,True
OUT-003897,APT-006115,4.3,71.9,False,,True,False
OUT-003898,APT-006117,4.0,85.9,False,,False,True
OUT-003899,APT-006118,3.4,78.8,False,,True,True
OUT-003900,APT-006120,5.0,67.2,False,,True,False
OUT-003901,APT-006124,3.3,74.9,False,,True,False
OUT-003902,APT-006129,4.8,79.3,False,,True,False
OUT-003903,APT-006130,4.2,87.2,False,,True,False
OUT-003904,APT-006131,,67.9,False,,True,False
OUT-003905,APT-006132,3.9,82.7,False,,True,False
OUT-003906,APT-006133,4.4,59.6,False,,True,False
OUT-003907,APT-006134,4.8,69.0,False,,True,False
OUT-003908,APT-006135,4.3,79.9,False,,True,True
OUT-003909,APT-006136,,89.4,False,,True,False
OUT-003910,APT-006139,3.9,73.7,False,,True,False
OUT-003911,APT-006140,5.0,87.0,False,,True,False
OUT-003912,APT-006141,5.0,83.1,False,,False,False
OUT-003913,APT-006143,5.0,95.5,False,,True,True
OUT-003914,APT-006145,4.5,90.7,False,,True,True
OUT-003915,APT-006146,4.6,90.1,False,,False,False
OUT-003916,APT-006148,3.9,82.8,False,,True,True
OUT-003917,APT-006149,3.3,83.1,False,,False,False
OUT-003918,APT-006150,3.8,75.9,False,,True,True
OUT-003919,APT-006151,4.0,88.5,False,,True,False
OUT-003920,APT-006154,,65.0,False,,False,False
OUT-003921,APT-006155,2.4,63.5,False,,True,False
OUT-003922,APT-006156,4.4,90.0,False,,True,False
OUT-003923,APT-006157,5.0,84.5,False,,True,True
OUT-003924,APT-006158,3.7,100.0,False,,True,False
OUT-003925,APT-006159,3.0,87.3,False,,True,False
OUT-003926,APT-006160,4.2,80.3,False,,True,True
OUT-003927,APT-006163,5.0,74.2,False,,True,False
OUT-003928,APT-006164,4.3,86.0,False,,False,False
OUT-003929,APT-006165,3.6,75.3,False,,True,False
OUT-003930,APT-006169,4.1,65.8,False,,False,False
OUT-003931,APT-006170,5.0,83.1,False,,True,False
OUT-003932,APT-006172,5.0,87.9,False,,True,False
OUT-003933,APT-006173,3.8,66.7,True,Medium,True,True
OUT-003934,APT-006174,5.0,84.4,False,,True,False
OUT-003935,APT-006175,3.2,100.0,False,,True,False
OUT-003936,APT-006183,5.0,72.3,False,,True,True
OUT-003937,APT-006185,4.7,86.4,False,,True,False
OUT-003938,APT-006188,,86.9,False,,True,False
OUT-003939,APT-006189,4.9,70.9,True,Medium,True,False
OUT-003940,APT-006190,5.0,73.6,False,,False,False
OUT-003941,APT-006191,4.1,85.3,False,,True,False
OUT-003942,APT-006197,2.7,73.5,False,,True,False
OUT-003943,APT-006198,3.8,97.8,False,,True,False
OUT-003944,APT-006199,4.3,72.1,False,,True,False
OUT-003945,APT-006202,3.7,83.2,False,,True,False
OUT-003946,APT-006203,4.8,100.0,True,Low,True,True
OUT-003947,APT-006205,3.2,85.0,False,,True,False
OUT-003948,APT-006206,5.0,94.6,False,,True,True
OUT-003949,APT-006212,4.3,85.2,False,,True,True
OUT-003950,APT-006213,3.8,93.9,False,,True,False
OUT-003951,APT-006214,5.0,71.0,False,,True,False
OUT-003952,APT-006215,4.6,75.3,False,,True,False
OUT-003953,APT-006216,4.1,79.2,False,,True,True
OUT-003954,APT-006221,3.6,89.2,False,,True,False
OUT-003955,APT-006222,4.5,74.5,False,,True,False
OUT-003956,APT-006223,4.9,86.1,False,,True,False
OUT-003957,APT-006226,5.0,90.7,False,,True,False
OUT-003958,APT-006228,3.9,91.9,False,,False,True
OUT-003959,APT-006229,3.5,96.6,False,,True,False
OUT-003960,APT-006230,,91.4,False,,True,False
OUT-003961,APT-006231,5.0,100.0,False,,True,False
OUT-003962,APT-006236,4.8,74.9,False,,True,False
OUT-003963,APT-006237,4.7,68.3,False,,False,True
OUT-003964,APT-006238,4.7,59.7,False,,True,False
OUT-003965,APT-006239,3.8,94.5,False,,True,False
OUT-003966,APT-006240,4.5,97.0,False,,False,False
OUT-003967,APT-006241,4.7,79.3,False,,True,True
OUT-003968,APT-006242,4.9,66.1,False,,True,True
OUT-003969,APT-006243,3.4,75.3,False,,True,False
OUT-003970,APT-006244,4.3,62.6,True,High,True,False
OUT-003971,APT-006245,4.3,91.9,False,,True,True
OUT-003972,APT-006246,3.9,89.2,False,,True,True
OUT-003973,APT-006247,4.6,91.1,False,,False,True
OUT-003974,APT-006251,5.0,74.2,False,,True,False
OUT-003975,APT-006252,4.9,88.2,False,,True,False
OUT-003976,APT-006253,5.0,56.1,False,,True,True
OUT-003977,APT-006255,4.6,61.8,False,,True,False
OUT-003978,APT-006256,3.4,68.3,False,,True,False
OUT-003979,APT-006257,2.8,73.5,False,,True,True
OUT-003980,APT-006258,4.6,83.5,False,,True,False
OUT-003981,APT-006259,4.6,84.2,False,,False,False
OUT-003982,APT-006263,4.7,85.8,False,,False,False
OUT-003983,APT-006264,4.6,66.9,False,,True,True
OUT-003984,APT-006265,4.5,82.5,False,,True,False
OUT-003985,APT-006266,2.9,87.5,False,,True,True
OUT-003986,APT-006270,3.4,87.7,True,Medium,True,True
OUT-003987,APT-006271,5.0,93.4,False,,True,False
OUT-003988,APT-006272,3.8,63.1,False,,True,False
OUT-003989,APT-006274,4.9,98.6,False,,True,False
OUT-003990,APT-006275,4.5,59.5,False,,True,False
OUT-003991,APT-006276,2.8,77.1,False,,True,False
OUT-003992,APT-006277,3.2,93.1,False,,True,False
OUT-003993,APT-006281,4.1,77.9,False,,False,False
OUT-003994,APT-006283,3.8,97.4,False,,True,False
OUT-003995,APT-006286,4.4,73.1,False,,True,True
OUT-003996,APT-006291,3.0,77.1,False,,True,False
OUT-003997,APT-006294,5.0,95.6,False,,True,False
OUT-003998,APT-006295,4.5,74.6,False,,True,False
OUT-003999,APT-006297,5.0,64.2,True,Medium,True,False
OUT-004000,APT-006299,5.0,68.9,False,,False,False
OUT-004001,APT-006301,,80.0,False,,True,False
OUT-004002,APT-006302,4.7,90.1,False,,True,False
OUT-004003,APT-006305,,92.6,False,,True,True
OUT-004004,APT-006307,3.3,82.5,False,,False,False
OUT-004005,APT-006309,,93.5,False,,True,False
OUT-004006,APT-006311,3.9,77.1,False,,True,True
OUT-004007,APT-006312,4.6,74.2,False,,True,False
OUT-004008,APT-006313,,81.6,False,,False,False
OUT-004009,APT-006314,3.5,78.9,False,,True,True
OUT-004010,APT-006315,5.0,95.4,False,,True,False
OUT-004011,APT-006318,3.6,74.3,False,,True,False
OUT-004012,APT-006319,3.0,71.6,False,,True,False
OUT-004013,APT-006320,3.6,73.1,False,,True,True
OUT-004014,APT-006321,4.3,71.7,False,,True,False
OUT-004015,APT-006322,4.0,73.0,False,,True,False
OUT-004016,APT-006323,4.1,73.5,False,,False,False
OUT-004017,APT-006325,,86.9,False,,True,False
OUT-004018,APT-006326,4.4,88.8,False,,False,False
OUT-004019,APT-006327,3.9,81.3,True,Low,True,True
OUT-004020,APT-006328,4.4,93.4,False,,True,False
OUT-004021,APT-006329,5.0,77.4,False,,True,False
OUT-004022,APT-006330,4.3,81.8,False,,False,False
OUT-004023,APT-006331,3.4,89.1,False,,True,True
OUT-004024,APT-006332,4.5,100.0,True,Medium,True,False
OUT-004025,APT-006333,4.6,99.0,False,,False,False
OUT-004026,APT-006334,3.8,79.2,False,,True,False
OUT-004027,APT-006335,3.5,58.1,False,,True,False
OUT-004028,APT-006338,4.7,88.4,False,,True,False
OUT-004029,APT-006340,4.7,73.5,False,,True,False
OUT-004030,APT-006341,4.9,82.3,False,,True,False
OUT-004031,APT-006343,3.8,95.8,False,,True,False
OUT-004032,APT-006344,3.5,67.1,False,,True,False
OUT-004033,APT-006345,3.5,94.4,False,,True,False
OUT-004034,APT-006346,4.7,74.3,False,,True,False
OUT-004035,APT-006347,4.6,99.2,False,,True,False
OUT-004036,APT-006350,4.1,80.6,False,,True,False
OUT-004037,APT-006351,,67.3,False,,True,False
OUT-004038,APT-006353,3.4,73.4,False,,True,False
OUT-004039,APT-006354,2.8,81.6,False,,True,False
OUT-004040,APT-006355,3.7,96.7,False,,True,False
OUT-004041,APT-006356,3.1,78.6,False,,True,False
OUT-004042,APT-006359,4.6,86.1,False,,True,False
OUT-004043,APT-006360,4.6,83.3,False,,True,False
OUT-004044,APT-006361,4.0,77.8,False,,True,False
OUT-004045,APT-006364,4.4,100.0,False,,True,False
OUT-004046,APT-006365,3.6,96.9,False,,True,False
OUT-004047,APT-006366,3.1,86.2,False,,False,False
OUT-004048,APT-006367,4.4,76.2,False,,True,True
OUT-004049,APT-006373,3.3,79.2,False,,True,False
OUT-004050,APT-006374,3.4,82.3,False,,True,True
OUT-004051,APT-006375,4.1,71.9,False,,True,False
OUT-004052,APT-006376,4.0,88.5,False,,True,False
OUT-004053,APT-006379,3.6,69.4,False,,True,False
OUT-004054,APT-006380,4.2,89.9,False,,True,False
OUT-004055,APT-006381,5.0,86.2,False,,True,False
OUT-004056,APT-006383,4.2,74.3,False,,True,True
OUT-004057,APT-006387,3.1,88.2,False,,False,False
OUT-004058,APT-006389,4.3,86.8,False,,False,False
OUT-004059,APT-006390,4.0,66.4,False,,True,True
OUT-004060,APT-006391,4.5,74.9,False,,True,True
OUT-004061,APT-006393,3.8,95.8,False,,True,False
OUT-004062,APT-006394,4.3,71.4,True,Low,True,True
OUT-004063,APT-006395,4.3,81.6,False,,True,False
OUT-004064,APT-006398,3.3,85.9,False,,True,False
OUT-004065,APT-006399,,100.0,False,,True,False
OUT-004066,APT-006401,4.4,76.1,False,,False,True
OUT-004067,APT-006402,3.7,82.2,False,,True,False
OUT-004068,APT-006403,4.4,89.2,False,,True,False
OUT-004069,APT-006405,4.3,78.8,False,,True,False
OUT-004070,APT-006406,3.8,90.3,False,,True,False
OUT-004071,APT-006409,3.9,83.3,False,,True,False
OUT-004072,APT-006410,4.3,71.3,False,,False,False
OUT-004073,APT-006411,3.6,100.0,False,,True,False
OUT-004074,APT-006412,4.5,100.0,False,,False,False
OUT-004075,APT-006414,3.6,86.1,False,,True,False
OUT-004076,APT-006416,4.4,90.5,False,,True,False
OUT-004077,APT-006418,4.4,84.4,False,,True,False
OUT-004078,APT-006420,4.1,100.0,True,Low,True,False
OUT-004079,APT-006422,4.3,64.0,True,High,True,False
OUT-004080,APT-006425,3.7,82.0,False,,True,False
OUT-004081,APT-006426,4.9,88.1,False,,True,False
OUT-004082,APT-006427,5.0,76.9,False,,True,False
OUT-004083,APT-006429,2.6,90.7,False,,True,False
OUT-004084,APT-006430,5.0,77.3,False,,True,False
OUT-004085,APT-006431,3.9,78.6,False,,True,False
OUT-004086,APT-006432,5.0,72.8,False,,False,False
OUT-004087,APT-006435,3.6,84.4,False,,True,False
OUT-004088,APT-006439,4.7,77.5,False,,True,False
OUT-004089,APT-006441,4.6,75.0,False,,True,True
OUT-004090,APT-006442,4.2,77.3,False,,True,False
OUT-004091,APT-006443,4.6,76.0,False,,False,False
OUT-004092,APT-006445,4.2,76.3,False,,True,False
OUT-004093,APT-006447,4.1,100.0,False,,True,True
OUT-004094,APT-006448,4.3,89.8,False,,True,False
OUT-004095,APT-006452,4.2,66.1,False,,True,False
OUT-004096,APT-006453,4.1,79.9,False,,True,False
OUT-004097,APT-006454,3.3,89.6,False,,True,False
OUT-004098,APT-006455,5.0,100.0,False,,True,False
OUT-004099,APT-006457,4.0,68.4,False,,True,False
OUT-004100,APT-006459,4.7,85.2,False,,False,False
OUT-004101,APT-006463,4.8,84.3,False,,True,False
OUT-004102,APT-006465,3.6,81.9,False,,False,False
OUT-004103,APT-006466,4.2,83.9,False,,False,True
OUT-004104,APT-006467,4.0,94.7,False,,True,False
OUT-004105,APT-006468,,80.1,False,,True,True
OUT-004106,APT-006469,5.0,69.2,False,,True,True
OUT-004107,APT-006471,4.8,84.6,False,,True,False
OUT-004108,APT-006472,3.4,84.3,False,,True,False
OUT-004109,APT-006473,3.2,74.9,False,,True,False
OUT-004110,APT-006474,4.3,63.6,False,,True,False
OUT-004111,APT-006476,4.7,74.8,False,,True,True
OUT-004112,APT-006478,4.4,83.3,False,,True,False
OUT-004113,APT-006479,4.0,67.3,False,,False,False
OUT-004114,APT-006480,5.0,87.6,False,,True,True
OUT-004115,APT-006481,4.5,85.4,False,,True,False
OUT-004116,APT-006483,3.0,75.8,False,,True,True
OUT-004117,APT-006484,4.2,59.2,False,,True,False
OUT-004118,APT-006485,3.5,98.1,False,,True,False
OUT-004119,APT-006486,4.4,88.6,False,,True,False
OUT-004120,APT-006487,4.8,87.9,False,,False,False
OUT-004121,APT-006488,4.2,78.4,False,,True,False
OUT-004122,APT-006489,3.8,79.6,False,,True,True
OUT-004123,APT-006490,4.0,69.1,False,,True,False
OUT-004124,APT-006492,5.0,66.0,False,,True,False
OUT-004125,APT-006494,2.6,86.4,True,Medium,True,False
OUT-004126,APT-006496,4.9,86.1,False,,True,False
OUT-004127,APT-006497,3.9,86.8,False,,True,False
OUT-004128,APT-006499,3.7,71.1,False,,True,False
OUT-004129,APT-006500,4.6,92.8,False,,True,True
OUT-004130,APT-006503,3.4,83.0,False,,False,False
OUT-004131,APT-006504,4.1,61.0,False,,True,False
OUT-004132,APT-006507,4.0,72.5,False,,True,False
OUT-004133,APT-006510,4.1,97.0,False,,True,False
OUT-004134,APT-006512,2.8,71.9,False,,True,False
OUT-004135,APT-006514,5.0,100.0,False,,True,False
OUT-004136,APT-006517,4.0,75.3,False,,True,False
OUT-004137,APT-006519,3.7,87.6,False,,False,True
OUT-004138,APT-006521,4.5,94.3,False,,True,False
OUT-004139,APT-006522,4.3,96.2,False,,True,False
OUT-004140,APT-006523,3.3,81.3,False,,True,True
OUT-004141,APT-006524,5.0,90.5,False,,True,False
OUT-004142,APT-006525,3.5,86.4,False,,True,False
OUT-004143,APT-006526,3.9,86.6,False,,True,False
OUT-004144,APT-006529,5.0,92.7,False,,True,False
OUT-004145,APT-006530,4.4,83.3,False,,True,False
OUT-004146,APT-006531,4.1,80.2,False,,True,False
OUT-004147,APT-006532,4.7,88.9,False,,True,False
OUT-004148,APT-006533,5.0,67.2,False,,True,True
OUT-004149,APT-006535,3.8,73.7,False,,True,False
OUT-004150,APT-006536,3.3,73.5,False,,True,False
OUT-004151,APT-006538,4.4,79.9,False,,True,False
OUT-004152,APT-006539,3.7,69.4,False,,True,False
OUT-004153,APT-006541,4.1,86.1,False,,True,False
OUT-004154,APT-006542,3.4,75.0,False,,True,True
OUT-004155,APT-006544,3.6,100.0,False,,True,False
OUT-004156,APT-006545,2.8,87.3,False,,True,True
OUT-004157,APT-006546,5.0,74.6,False,,True,False
OUT-004158,APT-006550,2.8,86.4,False,,True,False
OUT-004159,APT-006551,3.2,80.3,False,,True,False
OUT-004160,APT-006553,5.0,76.1,False,,True,True
OUT-004161,APT-006554,4.0,90.6,False,,True,False
OUT-004162,APT-006556,5.0,76.7,False,,True,False
OUT-004163,APT-006558,3.7,80.9,False,,True,False
OUT-004164,APT-006559,4.1,67.6,False,,True,False
OUT-004165,APT-006560,3.7,87.2,False,,False,True
OUT-004166,APT-006561,4.3,63.0,False,,False,False
OUT-004167,APT-006563,4.0,92.6,False,,True,False
OUT-004168,APT-006564,4.1,70.5,False,,True,True
OUT-004169,APT-006566,4.0,83.6,False,,True,False
OUT-004170,APT-006568,5.0,92.6,False,,True,False
OUT-004171,APT-006569,4.5,81.2,False,,True,False
OUT-004172,APT-006570,3.8,99.0,False,,True,False
OUT-004173,APT-006572,4.6,72.8,False,,True,False
OUT-004174,APT-006573,5.0,73.0,False,,True,False
