request_id,client_id,service_type_id,location_id,requested_date,requested_by,urgency,complexity_score,requested_channel,status,waiting_days_to_schedule,sla_target_hours,sla_met_flag
REQ-006201,CLT-00403,SVC-05,LOC-08,2026-06-14,GP / Clinician,Priority,67.3,Referral,Completed,2.62,94,True
REQ-006202,CLT-00179,SVC-02,LOC-01,2026-06-14,Family Member,Priority,23.5,Case Manager,Completed,0.94,72,True
REQ-006203,CLT-00478,SVC-03,LOC-08,2026-06-14,Client,Routine,23.7,Referral,Completed,0.37,218,True
REQ-006204,CLT-00408,SVC-07,LOC-09,2026-06-15,Client,Routine,27.2,Portal,Cancelled,0.97,218,True
REQ-006205,CLT-00499,SVC-04,LOC-10,2026-06-15,Case Manager,Priority,96.1,Phone,Completed,2.16,94,True
REQ-006206,CLT-00309,SVC-01,LOC-06,2026-06-15,Family Member,Routine,42.2,Portal,Completed,1.3,185,True
REQ-006207,CLT-00163,SVC-06,LOC-09,2026-06-15,Client,Routine,16.9,Phone,Cancelled,1.5,218,True
REQ-006208,CLT-00187,SVC-04,LOC-06,2026-06-15,Client,Routine,15.8,Case Manager,Completed,0.31,185,True
REQ-006209,CLT-00333,SVC-06,LOC-07,2026-06-15,Family Member,Routine,35.0,Portal,Completed,3.63,185,True
REQ-006210,CLT-00237,SVC-01,LOC-10,2026-06-15,Client,Routine,12.3,Phone,Completed,3.14,218,True
REQ-006211,CLT-00269,SVC-02,LOC-08,2026-06-15,Client,Urgent,65.4,Referral,Cancelled,1.25,31,True
REQ-006212,CLT-00132,SVC-03,LOC-02,2026-06-15,Family Member,Priority,60.8,Phone,Completed,2.97,72,True
REQ-006213,CLT-00151,SVC-05,LOC-07,2026-06-15,Case Manager,Routine,19.4,Case Manager,Cancelled,0.74,185,True
REQ-006214,CLT-00062,SVC-06,LOC-10,2026-06-15,Family Member,Routine,12.2,Portal,Cancelled,1.8,218,True
REQ-006216,CLT-00186,SVC-01,LOC-03,2026-06-15,Family Member,Routine,19.1,Portal,Completed,2.02,168,True
REQ-006217,CLT-00162,SVC-01,LOC-02,2026-06-15,Client,Routine,11.0,Referral,Cancelled,0.78,168,True
REQ-006218,CLT-00013,SVC-06,LOC-05,2026-06-15,Client,Priority,29.4,Referral,Cancelled,0.83,72,True
REQ-006220,CLT-00390,SVC-01,LOC-07,2026-06-15,GP / Clinician,Emergency,37.0,Phone,Completed,0.31,4,False
REQ-006221,CLT-00456,SVC-01,LOC-03,2026-06-15,Family Member,Routine,65.7,Referral,Cancelled,4.79,168,True
REQ-006222,CLT-00005,SVC-01,LOC-07,2026-06-15,Client,Priority,38.0,Case Manager,Cancelled,2.15,79,True
REQ-006223,CLT-00228,SVC-03,LOC-07,2026-06-15,Client,Routine,23.1,Case Manager,Completed,1.38,185,True
REQ-006224,CLT-00128,SVC-08,LOC-02,2026-06-15,Client,Priority,28.4,Case Manager,Completed,2.66,72,True
REQ-006225,CLT-00480,SVC-06,LOC-10,2026-06-15,Family Member,Priority,31.8,Referral,Completed,0.87,94,True
REQ-006226,CLT-00369,SVC-05,LOC-05,2026-06-16,Family Member,Routine,39.2,Portal,Completed,0.51,168,True
REQ-006227,CLT-00368,SVC-03,LOC-06,2026-06-16,Case Manager,Priority,66.5,Case Manager,Completed,0.52,79,True
REQ-006228,CLT-00030,SVC-07,LOC-07,2026-06-16,Family Member,Routine,34.8,Referral,Completed,1.67,185,True
REQ-006229,CLT-00172,SVC-07,LOC-07,2026-06-16,Client,Priority,19.5,Portal,Completed,0.94,79,True
REQ-006230,CLT-00472,SVC-01,LOC-09,2026-06-16,Client,Routine,12.2,Portal,Completed,0.1,218,True
REQ-006231,CLT-00034,SVC-02,LOC-10,2026-06-16,Family Member,Urgent,30.4,Portal,Scheduled,1.38,31,False
REQ-006232,CLT-00218,SVC-01,LOC-01,2026-06-16,Case Manager,Routine,57.4,Phone,Completed,0.47,168,True
REQ-006235,CLT-00263,SVC-01,LOC-06,2026-06-16,Family Member,Routine,5.2,Portal,Completed,0.49,185,True
REQ-006236,CLT-00117,SVC-05,LOC-10,2026-06-16,Case Manager,Priority,39.0,Referral,Scheduled,2.73,94,True
REQ-006237,CLT-00482,SVC-06,LOC-06,2026-06-16,Family Member,Urgent,70.1,Phone,Completed,1.86,26,False
REQ-006238,CLT-00414,SVC-04,LOC-02,2026-06-16,Family Member,Priority,85.2,Phone,Completed,2.16,72,True
REQ-006239,CLT-00486,SVC-06,LOC-07,2026-06-16,Case Manager,Priority,41.4,Portal,Cancelled,2.99,79,True
REQ-006240,CLT-00038,SVC-06,LOC-01,2026-06-16,Family Member,Priority,10.2,Phone,Completed,0.43,72,True
REQ-006242,CLT-00297,SVC-06,LOC-06,2026-06-16,Family Member,Routine,40.9,Referral,Cancelled,0.98,185,True
REQ-006243,CLT-00027,SVC-01,LOC-03,2026-06-16,Client,Urgent,39.9,Phone,Completed,0.28,24,True
REQ-006244,CLT-00348,SVC-07,LOC-10,2026-06-16,Client,Routine,7.1,Portal,Completed,0.74,218,True
REQ-006245,CLT-00042,SVC-03,LOC-01,2026-06-16,Client,Routine,45.6,Case Manager,Scheduled,3.09,168,True
REQ-006246,CLT-00493,SVC-01,LOC-05,2026-06-16,Client,Routine,32.8,Portal,Completed,1.06,168,True
REQ-006247,CLT-00002,SVC-01,LOC-10,2026-06-16,Case Manager,Routine,15.7,Case Manager,Completed,1.11,218,True
REQ-006248,CLT-00474,SVC-01,LOC-04,2026-06-16,Family Member,Priority,7.9,Phone,Scheduled,0.46,72,True
REQ-006249,CLT-00290,SVC-05,LOC-07,2026-06-16,Client,Routine,,Portal,Cancelled,0.77,185,True
REQ-006250,CLT-00350,SVC-01,LOC-01,2026-06-16,Client,Urgent,63.8,Phone,Completed,1.31,24,False
REQ-006251,CLT-00322,SVC-02,LOC-07,2026-06-16,Family Member,Priority,9.9,Phone,Scheduled,0.16,79,True
REQ-006253,CLT-00137,SVC-02,LOC-05,2026-06-16,Case Manager,Urgent,60.7,Portal,Cancelled,0.94,24,True
REQ-006254,CLT-00142,SVC-06,LOC-04,2026-06-16,Client,Emergency,33.9,Case Manager,Scheduled,0.57,4,False
REQ-006255,CLT-00249,SVC-04,LOC-09,2026-06-16,Family Member,Urgent,24.0,Phone,Completed,0.46,31,True
REQ-006256,CLT-00431,SVC-02,LOC-07,2026-06-16,Client,Routine,60.0,Referral,Scheduled,2.47,185,True
REQ-006257,CLT-00410,SVC-02,LOC-02,2026-06-16,Case Manager,Routine,72.4,Phone,Cancelled,0.04,168,True
REQ-006258,CLT-00206,SVC-05,LOC-04,2026-06-16,Case Manager,Urgent,93.2,Referral,Completed,0.48,24,True
REQ-006259,CLT-00480,SVC-05,LOC-10,2026-06-16,Case Manager,Urgent,43.5,Case Manager,Completed,0.97,31,True
REQ-006260,CLT-00383,SVC-02,LOC-09,2026-06-16,GP / Clinician,Priority,44.5,Case Manager,Cancelled,1.45,94,True
REQ-006261,CLT-00510,SVC-07,LOC-10,2026-06-16,Case Manager,Priority,59.9,Phone,Completed,2.44,94,True
REQ-006262,CLT-00493,SVC-03,LOC-05,2026-06-16,Family Member,Routine,35.8,Portal,Completed,1.92,168,True
REQ-006263,CLT-00215,SVC-01,LOC-10,2026-06-16,Client,Routine,12.8,Phone,Completed,1.57,218,True
REQ-006264,CLT-00105,SVC-06,LOC-10,2026-06-16,Family Member,Routine,11.0,Portal,Completed,3.29,218,True
REQ-006265,CLT-00327,SVC-01,LOC-02,2026-06-16,Family Member,Urgent,42.6,Case Manager,Completed,0.27,24,True
REQ-006266,CLT-00430,SVC-01,LOC-01,2026-06-17,Family Member,Priority,37.2,Referral,Completed,1.18,72,True
REQ-006267,CLT-00244,SVC-01,LOC-01,2026-06-17,Family Member,Routine,52.4,Phone,Completed,1.65,168,True
REQ-006268,CLT-00246,SVC-04,LOC-07,2026-06-17,Client,Routine,37.2,Case Manager,Completed,2.9,185,True
REQ-006269,CLT-00007,SVC-04,LOC-08,2026-06-17,Family Member,Routine,57.2,Referral,Completed,0.6,218,True
REQ-006270,CLT-00386,SVC-01,LOC-01,2026-06-17,Case Manager,Priority,37.8,Phone,Completed,1.43,72,True
REQ-006271,CLT-00169,SVC-08,LOC-05,2026-06-17,Family Member,Priority,59.6,Portal,Completed,0.42,72,True
REQ-006272,CLT-00336,SVC-06,LOC-08,2026-06-17,Family Member,Urgent,40.5,Phone,Completed,1.1,31,True
REQ-006273,CLT-00516,SVC-01,LOC-09,2026-06-17,Client,Priority,42.5,Portal,Cancelled,0.46,94,True
REQ-006274,CLT-00233,SVC-03,LOC-09,2026-06-17,Client,Urgent,40.6,Referral,Completed,1.69,31,False
REQ-006276,CLT-00048,SVC-07,LOC-10,2026-06-17,GP / Clinician,Priority,34.7,Referral,Completed,2.87,94,True
REQ-006277,CLT-00071,SVC-09,LOC-02,2026-06-17,Case Manager,Priority,68.8,Phone,Cancelled,6.3,72,False
REQ-006278,CLT-00291,SVC-07,LOC-03,2026-06-17,Client,Routine,12.4,Portal,Completed,4.52,168,True
REQ-006279,CLT-00285,SVC-05,LOC-05,2026-06-17,Family Member,Routine,39.2,Phone,Completed,2.38,168,True
REQ-006280,CLT-00438,SVC-08,LOC-03,2026-06-17,Client,Priority,19.6,Portal,Completed,0.53,72,True
REQ-006282,CLT-00499,SVC-02,LOC-10,2026-06-17,Case Manager,Urgent,79.1,Phone,Completed,0.21,31,True
REQ-006284,CLT-00131,SVC-08,LOC-06,2026-06-17,Client,Routine,,Phone,Completed,1.16,185,True
REQ-006285,CLT-00349,SVC-02,LOC-08,2026-06-17,Client,Routine,65.7,Portal,Completed,2.08,218,True
REQ-006286,CLT-00461,SVC-03,LOC-07,2026-06-17,Family Member,Routine,9.4,Referral,Completed,1.76,185,True
REQ-006287,CLT-00303,SVC-01,LOC-06,2026-06-17,Client,Routine,14.5,Phone,Completed,1.12,185,True
REQ-006288,CLT-00200,SVC-07,LOC-10,2026-06-17,GP / Clinician,Urgent,78.3,Case Manager,Completed,1.4,31,False
REQ-006290,CLT-00357,SVC-05,LOC-08,2026-06-17,Client,Routine,41.7,Portal,Scheduled,1.28,218,True
REQ-006292,CLT-00020,SVC-03,LOC-09,2026-06-17,Client,Routine,15.1,Portal,Cancelled,0.64,218,True
REQ-006293,CLT-00506,SVC-02,LOC-08,2026-06-17,Client,Priority,12.0,Case Manager,Cancelled,0.97,94,True
REQ-006294,CLT-00152,SVC-01,LOC-09,2026-06-17,Case Manager,Routine,61.4,Case Manager,Cancelled,3.18,218,True
REQ-006295,CLT-00224,SVC-06,LOC-01,2026-06-17,Family Member,Routine,32.2,Phone,Scheduled,1.69,168,True
REQ-006296,CLT-00268,SVC-08,LOC-04,2026-06-17,Client,Routine,16.9,Portal,Completed,2.67,168,True
REQ-006297,CLT-00276,SVC-04,LOC-01,2026-06-17,Case Manager,Routine,52.8,Phone,Completed,1.81,168,True
REQ-006298,CLT-00340,SVC-02,LOC-09,2026-06-17,Case Manager,Routine,40.9,Portal,Cancelled,3.19,218,True
REQ-006299,CLT-00163,SVC-05,LOC-09,2026-06-17,Case Manager,Priority,13.6,Portal,Completed,1.24,94,True
REQ-006300,CLT-00257,SVC-01,LOC-05,2026-06-17,Client,Priority,62.3,Phone,Completed,0.6,72,True
REQ-006301,CLT-00373,SVC-03,LOC-04,2026-06-17,Client,Routine,44.4,Referral,Cancelled,1.5,168,True
REQ-006302,CLT-00109,SVC-05,LOC-08,2026-06-17,Client,Urgent,19.5,Referral,Completed,0.51,31,True
REQ-006303,CLT-00328,SVC-01,LOC-03,2026-06-18,Family Member,Routine,16.8,Portal,Completed,1.01,168,True
REQ-006304,CLT-00346,SVC-01,LOC-05,2026-06-18,Client,Routine,21.5,Portal,Completed,0.85,168,True
REQ-006305,CLT-00004,SVC-06,LOC-06,2026-06-18,Family Member,Priority,84.3,Case Manager,Completed,2.34,79,True
REQ-006306,CLT-00120,SVC-09,LOC-03,2026-06-18,GP / Clinician,Priority,30.3,Phone,Completed,0.19,72,True
REQ-006307,CLT-00172,SVC-04,LOC-07,2026-06-18,Client,Routine,16.4,Phone,Completed,1.02,185,True
REQ-006309,CLT-00225,SVC-02,LOC-04,2026-06-18,GP / Clinician,Priority,38.3,Phone,Cancelled,1.6,72,True
REQ-006310,CLT-00128,SVC-01,LOC-02,2026-06-18,Client,Priority,38.3,Referral,Cancelled,0.67,72,True
REQ-006311,CLT-00444,SVC-06,LOC-01,2026-06-18,Case Manager,Routine,36.7,Phone,Completed,2.8,168,True
REQ-006312,CLT-00211,SVC-08,LOC-08,2026-06-18,Family Member,Routine,35.8,Portal,Completed,0.34,218,True
REQ-006313,CLT-00437,SVC-02,LOC-09,2026-06-18,Client,Priority,13.8,Portal,Cancelled,0.77,94,True
REQ-006314,CLT-00070,SVC-06,LOC-01,2026-06-18,Client,Routine,7.3,Phone,Completed,1.03,168,True
REQ-006315,CLT-00369,SVC-01,LOC-05,2026-06-18,Client,Routine,,Portal,Cancelled,1.79,168,True
REQ-006316,CLT-00459,SVC-02,LOC-05,2026-06-18,Case Manager,Routine,39.4,Portal,Completed,0.55,168,True
REQ-006317,CLT-00170,SVC-06,LOC-02,2026-06-18,Client,Priority,26.5,Phone,Completed,1.27,72,True
REQ-006318,CLT-00354,SVC-05,LOC-07,2026-06-18,Family Member,Urgent,22.0,Case Manager,Completed,0.3,26,True
REQ-006319,CLT-00157,SVC-09,LOC-07,2026-06-18,Client,Priority,20.4,Portal,Completed,1.21,79,True
REQ-006320,CLT-00330,SVC-09,LOC-05,2026-06-18,Family Member,Priority,36.8,Case Manager,Completed,2.4,72,True
REQ-006321,CLT-00280,SVC-03,LOC-02,2026-06-18,Client,Routine,19.5,Portal,Completed,0.26,168,True
REQ-006322,CLT-00175,SVC-08,LOC-01,2026-06-18,Family Member,Priority,53.8,Phone,Scheduled,0.64,72,True
REQ-006323,CLT-00048,SVC-09,LOC-10,2026-06-18,Client,Routine,46.4,Phone,Cancelled,1.3,218,True
REQ-006324,CLT-00183,SVC-01,LOC-08,2026-06-18,Family Member,Routine,11.3,Referral,Scheduled,1.19,218,True
REQ-006325,CLT-00041,SVC-06,LOC-07,2026-06-18,Case Manager,Routine,56.6,Phone,Cancelled,1.0,185,True
REQ-006326,CLT-00164,SVC-02,LOC-05,2026-06-18,Family Member,Priority,35.7,Referral,Completed,2.34,72,True
REQ-006327,CLT-00069,SVC-08,LOC-10,2026-06-18,Family Member,Routine,40.6,Portal,Scheduled,1.37,218,True
REQ-006328,CLT-00164,SVC-05,LOC-05,2026-06-18,Case Manager,Priority,44.5,Case Manager,Completed,1.23,72,True
REQ-006329,CLT-00405,SVC-03,LOC-04,2026-06-18,Client,Priority,32.6,Portal,Cancelled,0.67,72,True
REQ-006330,CLT-00468,SVC-07,LOC-05,2026-06-18,Client,Routine,11.4,Portal,Cancelled,1.99,168,True
REQ-006331,CLT-00134,SVC-01,LOC-04,2026-06-19,Family Member,Routine,56.6,Phone,Completed,2.27,168,True
REQ-006332,CLT-00405,SVC-02,LOC-04,2026-06-19,Family Member,Routine,33.8,Portal,Completed,1.87,168,True
REQ-006333,CLT-00073,SVC-02,LOC-10,2026-06-19,Client,Priority,68.8,Phone,Completed,3.09,94,True
REQ-006335,CLT-00164,SVC-03,LOC-05,2026-06-19,Client,Routine,27.1,Portal,Completed,1.85,168,True
REQ-006336,CLT-00299,SVC-01,LOC-08,2026-06-19,Client,Routine,22.4,Phone,Completed,1.71,218,True
REQ-006338,CLT-00119,SVC-01,LOC-09,2026-06-19,Family Member,Priority,27.7,Referral,Completed,1.52,94,True
REQ-006340,CLT-00264,SVC-02,LOC-03,2026-06-19,Client,Priority,21.6,Case Manager,Cancelled,1.06,72,True
REQ-006341,CLT-00452,SVC-01,LOC-03,2026-06-19,Case Manager,Priority,16.7,Portal,Completed,2.36,72,True
REQ-006342,CLT-00180,SVC-06,LOC-08,2026-06-19,Case Manager,Routine,11.5,Phone,Cancelled,0.72,218,True
REQ-006343,CLT-00498,SVC-09,LOC-09,2026-06-19,GP / Clinician,Priority,58.6,Phone,Cancelled,0.69,94,True
REQ-006344,CLT-00300,SVC-01,LOC-09,2026-06-19,Family Member,Urgent,87.9,Phone,Completed,2.22,31,False
REQ-006345,CLT-00364,SVC-07,LOC-01,2026-06-19,Client,Priority,9.2,Portal,Cancelled,0.29,72,True
REQ-006346,CLT-00349,SVC-03,LOC-08,2026-06-19,Client,Urgent,68.7,Case Manager,Completed,0.37,31,True
REQ-006347,CLT-00098,SVC-02,LOC-03,2026-06-19,GP / Clinician,Urgent,87.3,Referral,Cancelled,0.69,24,True
REQ-006348,CLT-00253,SVC-09,LOC-05,2026-06-19,Family Member,Routine,69.2,Referral,Cancelled,0.13,168,True
REQ-006349,CLT-00376,SVC-06,LOC-01,2026-06-19,Case Manager,Routine,,Referral,Completed,4.27,168,True
REQ-006350,CLT-00310,SVC-06,LOC-04,2026-06-19,Client,Priority,,Phone,Completed,0.53,72,True
REQ-006351,CLT-00444,SVC-02,LOC-01,2026-06-19,Client,Routine,45.1,Portal,Completed,2.0,168,True
REQ-006352,CLT-00451,SVC-04,LOC-09,2026-06-19,GP / Clinician,Routine,31.1,Phone,Completed,2.73,218,True
REQ-006353,CLT-00090,SVC-03,LOC-07,2026-06-19,Case Manager,Priority,67.9,Phone,Completed,0.61,79,True
REQ-006354,CLT-00085,SVC-07,LOC-10,2026-06-19,Case Manager,Routine,16.1,Phone,Completed,0.98,218,True
REQ-006355,CLT-00009,SVC-05,LOC-07,2026-06-19,Client,Routine,13.7,Phone,Cancelled,0.79,185,True
REQ-006356,CLT-00445,SVC-07,LOC-02,2026-06-19,GP / Clinician,Priority,89.0,Phone,Scheduled,0.84,72,True
REQ-006357,CLT-00302,SVC-06,LOC-02,2026-06-19,Client,Priority,66.7,Phone,Completed,0.53,72,True
REQ-006358,CLT-00310,SVC-05,LOC-04,2026-06-19,Client,Routine,16.0,Phone,Completed,1.07,168,True
REQ-006359,CLT-00133,SVC-08,LOC-07,2026-06-19,Client,Routine,37.3,Phone,Completed,3.07,185,True
REQ-006360,CLT-00168,SVC-05,LOC-02,2026-06-19,Client,Routine,48.0,Case Manager,Completed,1.48,168,True
REQ-006361,CLT-00089,SVC-03,LOC-09,2026-06-19,Family Member,Priority,17.5,Phone,Completed,2.16,94,True
REQ-006363,CLT-00492,SVC-03,LOC-02,2026-06-19,Client,Routine,41.0,Phone,Scheduled,4.43,168,True
REQ-006364,CLT-00301,SVC-08,LOC-01,2026-06-19,GP / Clinician,Emergency,83.0,Phone,Scheduled,0.12,4,True
REQ-006366,CLT-00050,SVC-07,LOC-10,2026-06-20,GP / Clinician,Priority,57.9,Phone,Completed,1.33,94,True
REQ-006367,CLT-00057,SVC-01,LOC-04,2026-06-20,Client,Priority,33.0,Phone,Cancelled,1.27,72,True
REQ-006368,CLT-00285,SVC-01,LOC-05,2026-06-20,Client,Priority,40.6,Referral,Completed,0.32,72,True
REQ-006369,CLT-00109,SVC-03,LOC-08,2026-06-20,Client,Priority,13.3,Portal,Cancelled,2.15,94,True
REQ-006370,CLT-00013,SVC-03,LOC-05,2026-06-20,Family Member,Routine,42.0,Referral,Completed,3.16,168,True
REQ-006371,CLT-00373,SVC-01,LOC-04,2026-06-20,Family Member,Routine,40.2,Portal,Completed,0.46,168,True
REQ-006372,CLT-00320,SVC-02,LOC-10,2026-06-20,Client,Emergency,46.9,Portal,Completed,1.47,5,False
REQ-006373,CLT-00081,SVC-02,LOC-02,2026-06-20,Case Manager,Priority,87.4,Phone,Completed,0.66,72,True
REQ-006375,CLT-00448,SVC-07,LOC-07,2026-06-21,Client,Priority,43.8,Portal,Completed,2.02,79,True
REQ-006377,CLT-00200,SVC-01,LOC-10,2026-06-21,Case Manager,Urgent,83.2,Referral,Cancelled,1.75,31,False
REQ-006378,CLT-00428,SVC-04,LOC-03,2026-06-21,Case Manager,Routine,49.1,Portal,Cancelled,1.99,168,True
REQ-006379,CLT-00399,SVC-03,LOC-02,2026-06-21,GP / Clinician,Priority,90.7,Phone,Completed,3.26,72,False
REQ-006381,CLT-00353,SVC-08,LOC-10,2026-06-21,Client,Routine,,Phone,Completed,0.47,218,True
REQ-006382,CLT-00494,SVC-02,LOC-03,2026-06-21,Case Manager,Priority,27.2,Portal,Completed,0.22,72,True
REQ-006383,CLT-00033,SVC-01,LOC-08,2026-06-21,Case Manager,Routine,41.2,Phone,Cancelled,0.81,218,True
REQ-006384,CLT-00411,SVC-02,LOC-06,2026-06-21,Client,Priority,40.7,Portal,Completed,1.03,79,True
REQ-006385,CLT-00321,SVC-02,LOC-10,2026-06-21,Client,Routine,6.0,Phone,Cancelled,0.78,218,True
REQ-006386,CLT-00242,SVC-05,LOC-04,2026-06-22,Client,Routine,37.8,Case Manager,Completed,2.69,168,True
REQ-006387,CLT-00438,SVC-06,LOC-03,2026-06-22,GP / Clinician,Priority,15.5,Phone,Cancelled,0.6,72,True
REQ-006389,CLT-00387,SVC-02,LOC-03,2026-06-22,Client,Routine,28.5,Portal,Cancelled,2.61,168,True
REQ-006390,CLT-00475,SVC-06,LOC-03,2026-06-22,Client,Priority,34.3,Phone,Completed,1.03,72,True
REQ-006391,CLT-00073,SVC-05,LOC-10,2026-06-22,Case Manager,Routine,50.3,Phone,Completed,2.03,218,True
REQ-006393,CLT-00486,SVC-04,LOC-07,2026-06-22,Family Member,Routine,41.9,Phone,Scheduled,0.91,185,True
REQ-006395,CLT-00051,SVC-07,LOC-07,2026-06-22,Family Member,Routine,50.0,Portal,Cancelled,4.15,185,True
REQ-006396,CLT-00504,SVC-02,LOC-06,2026-06-22,Client,Priority,72.1,Portal,Cancelled,2.86,79,True
REQ-006397,CLT-00351,SVC-05,LOC-08,2026-06-22,Client,Routine,11.6,Phone,Cancelled,1.7,218,True
REQ-006399,CLT-00271,SVC-01,LOC-03,2026-06-22,Case Manager,Urgent,76.0,Case Manager,Completed,1.0,24,False
REQ-006400,CLT-00502,SVC-08,LOC-03,2026-06-22,GP / Clinician,Priority,34.1,Portal,Completed,0.71,72,True
REQ-006401,CLT-00118,SVC-08,LOC-01,2026-06-22,Family Member,Routine,33.7,Portal,Completed,1.17,168,True
REQ-006402,CLT-00274,SVC-05,LOC-04,2026-06-22,Case Manager,Priority,62.1,Portal,Completed,2.6,72,True
REQ-006403,CLT-00237,SVC-01,LOC-10,2026-06-22,Case Manager,Priority,16.7,Phone,Cancelled,0.28,94,True
REQ-006404,CLT-00098,SVC-01,LOC-03,2026-06-22,Client,Urgent,86.2,Portal,Completed,0.75,24,True
REQ-006405,CLT-00358,SVC-05,LOC-08,2026-06-22,Client,Routine,15.0,Referral,Completed,0.99,218,True
REQ-006406,CLT-00202,SVC-03,LOC-08,2026-06-22,Family Member,Routine,55.0,Phone,Completed,5.57,218,True
REQ-006408,CLT-00301,SVC-03,LOC-01,2026-06-23,Client,Routine,89.5,Phone,Cancelled,1.32,168,True
REQ-006409,CLT-00097,SVC-01,LOC-07,2026-06-23,GP / Clinician,Priority,34.8,Phone,Completed,1.27,79,True
REQ-006410,CLT-00475,SVC-01,LOC-03,2026-06-23,GP / Clinician,Routine,21.3,Referral,Completed,0.38,168,True
REQ-006411,CLT-00426,SVC-05,LOC-06,2026-06-23,Client,Routine,17.1,Portal,Completed,1.15,185,True
REQ-006412,CLT-00291,SVC-05,LOC-03,2026-06-23,Family Member,Routine,18.0,Case Manager,Completed,1.51,168,True
REQ-006413,CLT-00347,SVC-01,LOC-05,2026-06-23,Client,Routine,20.1,Referral,Cancelled,0.2,168,True
REQ-006414,CLT-00472,SVC-04,LOC-09,2026-06-23,Case Manager,Routine,11.4,Phone,Cancelled,1.96,218,True
REQ-006415,CLT-00183,SVC-01,LOC-08,2026-06-23,Client,Priority,13.7,Phone,Completed,1.79,94,True
REQ-006416,CLT-00471,SVC-08,LOC-04,2026-06-23,Client,Routine,36.3,Portal,Completed,0.05,168,True
REQ-006417,CLT-00096,SVC-01,LOC-07,2026-06-23,Case Manager,Routine,64.4,Referral,Cancelled,1.5,185,True
REQ-006418,CLT-00214,SVC-01,LOC-04,2026-06-23,Client,Priority,9.1,Phone,Cancelled,1.88,72,True
REQ-006419,CLT-00507,SVC-05,LOC-07,2026-06-23,Client,Routine,12.1,Portal,Cancelled,1.67,185,True
REQ-006420,CLT-00483,SVC-05,LOC-02,2026-06-23,Case Manager,Routine,62.3,Phone,Completed,2.57,168,True
REQ-006422,CLT-00064,SVC-04,LOC-03,2026-06-23,Case Manager,Priority,37.0,Portal,Cancelled,1.59,72,True
REQ-006423,CLT-00214,SVC-03,LOC-04,2026-06-23,Client,Routine,8.4,Phone,Completed,1.34,168,True
REQ-006424,CLT-00352,SVC-01,LOC-03,2026-06-23,Case Manager,Emergency,59.8,Portal,Completed,0.02,4,True
REQ-006425,CLT-00327,SVC-01,LOC-02,2026-06-23,Client,Urgent,40.2,Portal,Cancelled,0.7,24,True
REQ-006426,CLT-00067,SVC-01,LOC-08,2026-06-23,Family Member,Routine,15.8,Phone,Cancelled,0.75,218,True
REQ-006427,CLT-00469,SVC-04,LOC-05,2026-06-23,Family Member,Priority,60.2,Phone,Completed,0.65,72,True
REQ-006428,CLT-00081,SVC-02,LOC-02,2026-06-23,Case Manager,Urgent,83.9,Phone,Completed,0.52,24,True
REQ-006429,CLT-00229,SVC-01,LOC-01,2026-06-23,GP / Clinician,Priority,89.1,Case Manager,Completed,1.57,72,True
REQ-006430,CLT-00001,SVC-05,LOC-04,2026-06-23,Case Manager,Routine,53.1,Referral,Completed,2.91,168,True
REQ-006431,CLT-00049,SVC-04,LOC-06,2026-06-23,Client,Routine,,Referral,Completed,1.25,185,True
REQ-006432,CLT-00513,SVC-04,LOC-01,2026-06-23,Client,Routine,44.6,Phone,Completed,2.33,168,True
REQ-006433,CLT-00178,SVC-01,LOC-08,2026-06-23,Family Member,Routine,39.1,Referral,Cancelled,0.63,218,True
REQ-006434,CLT-00500,SVC-01,LOC-06,2026-06-24,Client,Routine,23.2,Portal,Completed,1.67,185,True
REQ-006435,CLT-00141,SVC-01,LOC-10,2026-06-24,Case Manager,Routine,31.2,Portal,Cancelled,1.39,218,True
REQ-006436,CLT-00236,SVC-03,LOC-04,2026-06-24,Client,Urgent,15.3,Phone,Completed,0.07,24,True
REQ-006437,CLT-00072,SVC-01,LOC-08,2026-06-24,Family Member,Urgent,21.5,Portal,Completed,0.14,31,True
REQ-006438,CLT-00203,SVC-01,LOC-01,2026-06-24,GP / Clinician,Urgent,33.0,Portal,Completed,0.89,24,True
REQ-006439,CLT-00003,SVC-02,LOC-09,2026-06-24,Family Member,Routine,31.1,Portal,Completed,1.54,218,True
REQ-006440,CLT-00470,SVC-01,LOC-03,2026-06-24,Client,Routine,37.2,Portal,Completed,2.25,168,True
REQ-006441,CLT-00169,SVC-09,LOC-05,2026-06-24,GP / Clinician,Priority,61.0,Phone,Completed,1.46,72,True
REQ-006442,CLT-00015,SVC-05,LOC-05,2026-06-24,Family Member,Emergency,51.3,Case Manager,Completed,0.64,4,False
REQ-006443,CLT-00037,SVC-08,LOC-03,2026-06-24,Client,Routine,18.5,Phone,Cancelled,0.51,168,True
REQ-006444,CLT-00026,SVC-01,LOC-01,2026-06-24,Client,Routine,38.3,Phone,Completed,4.22,168,True
REQ-006445,CLT-00062,SVC-05,LOC-10,2026-06-24,Family Member,Routine,6.1,Portal,Completed,0.32,218,True
REQ-006446,CLT-00207,SVC-05,LOC-09,2026-06-24,Client,Routine,12.0,Phone,Completed,1.14,218,True
REQ-006448,CLT-00273,SVC-02,LOC-08,2026-06-24,Client,Routine,11.6,Portal,Completed,0.85,218,True
REQ-006449,CLT-00453,SVC-05,LOC-06,2026-06-24,Family Member,Urgent,58.4,Phone,Completed,1.89,26,False
