appointment_id,request_id,employee_id,location_id,service_type_id,scheduled_date,status,travel_minutes,override_flag,override_reason,cancellation_reason,cancelled_by,notice_hours,rebooked_flag,client_satisfaction_score,outcome_quality_score,incident_flag,goal_achieved_flag,follow_up_required_flag
APT-004841,REQ-005207,EMP-00103,LOC-01,SVC-01,2026-05-01,Completed,42,False,,,,,,4.9,76.7,False,True,False
APT-004842,REQ-005208,EMP-00065,LOC-07,SVC-05,2026-05-02,Completed,24,False,,,,,,4.7,65.3,False,True,True
APT-004843,REQ-005209,EMP-00063,LOC-05,SVC-02,2026-05-01,Completed,19,False,,,,,,5.0,79.2,False,True,False
APT-004844,REQ-005210,EMP-00093,LOC-07,SVC-01,2026-05-01,Completed,60,False,,,,,,4.7,91.5,False,True,True
APT-004846,REQ-005212,EMP-00128,LOC-05,SVC-08,2026-05-02,Completed,15,False,,,,,,5.0,77.5,False,False,False
APT-004847,REQ-005213,EMP-00119,LOC-07,SVC-08,2026-05-02,Completed,5,True,Skill match unavailable,,,,,4.7,75.4,False,True,False
APT-004848,REQ-005214,EMP-00100,LOC-01,SVC-09,2026-05-03,Completed,44,False,,,,,,5.0,72.4,False,True,False
APT-004851,REQ-005217,EMP-00050,LOC-05,SVC-07,2026-05-01,Completed,34,False,,,,,,2.7,93.3,False,True,False
APT-004852,REQ-005218,EMP-00099,LOC-07,SVC-05,2026-05-01,Completed,32,False,,,,,,3.0,81.5,False,True,False
APT-004853,REQ-005219,EMP-00027,LOC-03,SVC-05,2026-05-01,Completed,19,False,,,,,,5.0,84.3,False,True,False
APT-004854,REQ-005220,EMP-00110,LOC-02,SVC-02,2026-05-01,Completed,9,False,,,,,,,82.4,False,True,True
APT-004857,REQ-005223,EMP-00134,LOC-02,SVC-01,2026-05-01,Completed,42,False,,,,,,4.4,95.7,False,True,False
APT-004859,REQ-005225,EMP-00022,LOC-10,SVC-09,2026-05-01,Completed,24,False,,,,,,4.5,85.2,False,True,False
APT-004861,REQ-005227,EMP-00137,LOC-01,SVC-05,2026-05-01,Completed,14,False,,,,,,,100.0,False,True,False
APT-004862,REQ-005228,EMP-00030,LOC-01,SVC-01,2026-05-01,Completed,21,False,,,,,,,82.3,False,True,False
APT-004863,REQ-005229,EMP-00112,LOC-10,SVC-07,2026-05-03,Completed,27,False,,,,,,4.5,64.2,False,True,False
APT-004866,REQ-005232,EMP-00139,LOC-03,SVC-06,2026-05-02,Completed,23,False,,,,,,3.8,89.4,False,True,False
APT-004868,REQ-005235,EMP-00049,LOC-08,SVC-07,2026-05-03,Completed,3,False,,,,,,4.8,83.8,False,True,False
APT-004869,REQ-005236,EMP-00096,LOC-04,SVC-07,2026-05-03,Completed,41,False,,,,,,4.2,82.1,False,True,True
APT-004870,REQ-005237,EMP-00091,LOC-03,SVC-05,2026-05-06,Completed,4,False,,,,,,3.7,68.2,False,True,False
APT-004872,REQ-005239,EMP-00079,LOC-06,SVC-04,2026-05-06,Completed,11,False,,,,,,4.3,82.5,False,True,False
APT-004874,REQ-005241,EMP-00080,LOC-02,SVC-03,2026-05-04,Completed,30,False,,,,,,2.8,92.0,False,True,False
APT-004876,REQ-005243,EMP-00104,LOC-08,SVC-08,2026-05-03,Completed,17,False,,,,,,3.3,85.3,False,True,False
APT-004878,REQ-005245,EMP-00044,LOC-07,SVC-03,2026-05-04,Completed,29,True,Continuity of care,,,,,4.5,69.0,False,False,False
APT-004883,REQ-005250,EMP-00049,LOC-09,SVC-01,2026-05-03,Completed,11,False,,,,,,5.0,79.9,False,False,False
APT-004885,REQ-005252,EMP-00131,LOC-05,SVC-08,2026-05-05,Completed,13,False,,,,,,3.0,83.9,False,True,False
APT-004886,REQ-005253,EMP-00086,LOC-08,SVC-05,2026-05-03,Completed,12,False,,,,,,3.9,88.7,False,True,False
APT-004887,REQ-005254,EMP-00117,LOC-07,SVC-07,2026-05-09,Completed,20,True,Skill match unavailable,,,,,3.5,54.0,False,False,True
APT-004888,REQ-005255,EMP-00080,LOC-05,SVC-01,2026-05-04,Completed,7,False,,,,,,4.0,85.4,False,True,False
APT-004890,REQ-005257,EMP-00084,LOC-07,SVC-01,2026-05-04,Completed,43,False,,,,,,4.9,95.0,False,True,True
APT-004891,REQ-005258,EMP-00033,LOC-08,SVC-05,2026-05-03,Completed,48,False,,,,,,4.4,83.2,False,True,False
APT-004893,REQ-005260,EMP-00134,LOC-01,SVC-01,2026-05-04,Completed,11,False,,,,,,4.6,82.9,False,True,False
APT-004896,REQ-005263,EMP-00011,LOC-06,SVC-01,2026-05-08,Completed,3,False,,,,,,5.0,76.0,False,True,True
APT-004899,REQ-005266,EMP-00065,LOC-01,SVC-03,2026-05-04,Completed,33,False,,,,,,3.9,78.0,False,True,True
APT-004903,REQ-005270,EMP-00028,LOC-03,SVC-05,2026-05-05,Completed,15,False,,,,,,4.3,78.3,False,True,False
APT-004904,REQ-005271,EMP-00068,LOC-08,SVC-02,2026-05-06,Completed,16,False,,,,,,4.5,88.6,False,True,False
APT-004905,REQ-005272,EMP-00031,LOC-04,SVC-01,2026-05-05,Completed,23,False,,,,,,3.6,94.5,False,True,False
APT-004906,REQ-005273,EMP-00101,LOC-05,SVC-05,2026-05-04,Completed,8,False,,,,,,4.3,74.5,False,False,False
APT-004907,REQ-005274,EMP-00128,LOC-06,SVC-08,2026-05-09,Completed,12,False,,,,,,3.9,100.0,False,False,True
APT-004908,REQ-005275,EMP-00006,LOC-07,SVC-04,2026-05-05,Completed,34,False,,,,,,4.9,82.2,False,True,False
APT-004909,REQ-005276,EMP-00104,LOC-07,SVC-07,2026-05-07,Completed,41,False,,,,,,4.3,84.5,False,True,True
APT-004910,REQ-005277,EMP-00119,LOC-09,SVC-01,2026-05-05,Completed,49,False,,,,,,3.7,79.8,False,True,False
APT-004912,REQ-005279,EMP-00050,LOC-05,SVC-07,2026-05-05,Completed,17,False,,,,,,3.5,82.6,False,True,False
APT-004913,REQ-005280,EMP-00068,LOC-09,SVC-07,2026-05-07,Completed,33,True,Urgent reassignment,,,,,5.0,78.7,False,True,False
APT-004914,REQ-005281,EMP-00018,LOC-09,SVC-01,2026-05-06,Completed,10,False,,,,,,5.0,82.6,False,True,False
APT-004915,REQ-005282,EMP-00124,LOC-07,SVC-08,2026-05-06,Completed,30,False,,,,,,4.5,78.8,False,True,False
APT-004917,REQ-005285,EMP-00112,LOC-01,SVC-07,2026-05-06,Completed,7,False,,,,,,4.2,94.6,False,True,False
APT-004919,REQ-005287,EMP-00131,LOC-05,SVC-01,2026-05-05,Completed,17,False,,,,,,1.3,73.8,False,True,False
APT-004921,REQ-005289,EMP-00099,LOC-08,SVC-01,2026-05-06,Completed,23,True,Continuity of care,,,,,3.8,92.7,False,True,False
APT-004923,REQ-005291,EMP-00103,LOC-05,SVC-08,2026-05-05,Completed,21,False,,,,,,4.4,100.0,False,True,True
APT-004924,REQ-005292,EMP-00099,LOC-01,SVC-07,2026-05-05,Completed,29,False,,,,,,3.5,85.0,False,True,True
APT-004925,REQ-005293,EMP-00085,LOC-03,SVC-05,2026-05-05,Completed,29,False,,,,,,2.9,90.8,False,True,False
APT-004927,REQ-005295,EMP-00106,LOC-06,SVC-08,2026-05-06,Completed,29,False,,,,,,,79.4,False,True,False
APT-004929,REQ-005298,EMP-00110,LOC-03,SVC-02,2026-05-06,Completed,15,False,,,,,,,87.2,False,True,False
APT-004930,REQ-005299,EMP-00024,LOC-07,SVC-08,2026-05-07,Completed,42,False,,,,,,4.5,76.1,False,True,False
APT-004931,REQ-005300,EMP-00039,LOC-01,SVC-05,2026-05-07,Completed,26,False,,,,,,,85.6,False,True,False
APT-004933,REQ-005302,EMP-00091,LOC-02,SVC-01,2026-05-07,Completed,12,False,,,,,,5.0,75.9,False,True,False
APT-004934,REQ-005303,EMP-00119,LOC-08,SVC-05,2026-05-06,Completed,28,False,,,,,,4.1,78.6,False,True,False
APT-004935,REQ-005304,EMP-00117,LOC-04,SVC-07,2026-05-06,Completed,15,False,,,,,,4.7,80.2,False,False,False
APT-004937,REQ-005306,EMP-00066,LOC-06,SVC-04,2026-05-07,Completed,34,False,,,,,,4.8,99.9,False,True,True
APT-004938,REQ-005307,EMP-00024,LOC-02,SVC-07,2026-05-06,Completed,23,False,,,,,,4.7,77.3,False,True,True
APT-004939,REQ-005308,EMP-00060,LOC-06,SVC-02,2026-05-06,Completed,19,False,,,,,,4.2,69.5,False,True,False
APT-004940,REQ-005309,EMP-00131,LOC-01,SVC-08,2026-05-07,Completed,3,False,,,,,,3.9,67.7,False,True,False
APT-004941,REQ-005310,EMP-00079,LOC-07,SVC-07,2026-05-07,Completed,45,False,,,,,,4.4,79.6,False,True,False
APT-004943,REQ-005312,EMP-00126,LOC-01,SVC-01,2026-05-07,Completed,29,False,,,,,,4.7,98.9,False,True,False
APT-004944,REQ-005313,EMP-00069,LOC-03,SVC-02,2026-05-10,Completed,12,False,,,,,,4.8,88.8,False,True,False
APT-004947,REQ-005316,EMP-00104,LOC-02,SVC-01,2026-05-06,Completed,16,False,,,,,,5.0,83.2,False,True,False
APT-004948,REQ-005318,EMP-00002,LOC-06,SVC-05,2026-05-06,Completed,25,False,,,,,,5.0,72.7,False,True,False
APT-004951,REQ-005321,EMP-00126,LOC-04,SVC-01,2026-05-07,Completed,25,False,,,,,,5.0,60.8,False,True,True
APT-004952,REQ-005322,EMP-00093,LOC-09,SVC-01,2026-05-08,Completed,32,False,,,,,,5.0,99.3,False,False,False
APT-004956,REQ-005326,EMP-00098,LOC-08,SVC-09,2026-05-06,Completed,35,False,,,,,,3.7,76.9,False,True,False
APT-004957,REQ-005327,EMP-00033,LOC-07,SVC-07,2026-05-06,Completed,24,False,,,,,,4.0,86.9,False,True,False
APT-004958,REQ-005328,EMP-00115,LOC-06,SVC-08,2026-05-07,Completed,32,False,,,,,,5.0,82.7,False,True,False
APT-004959,REQ-005329,EMP-00054,LOC-10,SVC-07,2026-05-06,Completed,22,False,,,,,,5.0,96.9,False,False,False
APT-004961,REQ-005331,EMP-00079,LOC-10,SVC-07,2026-05-09,Completed,22,False,,,,,,4.9,93.3,False,False,False
APT-004962,REQ-005332,EMP-00098,LOC-01,SVC-01,2026-05-06,Completed,22,True,Skill match unavailable,,,,,3.2,74.1,False,True,True
APT-004963,REQ-005333,EMP-00139,LOC-05,SVC-05,2026-05-07,Completed,3,False,,,,,,3.8,83.2,False,True,False
APT-004966,REQ-005336,EMP-00148,LOC-08,SVC-05,2026-05-09,Completed,4,False,,,,,,4.7,95.9,False,False,True
APT-004967,REQ-005337,EMP-00018,LOC-03,SVC-01,2026-05-07,Completed,34,False,,,,,,3.9,98.7,False,True,False
APT-004970,REQ-005340,EMP-00036,LOC-08,SVC-01,2026-05-07,Completed,35,False,,,,,,3.6,68.4,False,False,False
APT-004973,REQ-005343,EMP-00112,LOC-05,SVC-02,2026-05-07,Completed,19,False,,,,,,4.7,86.3,False,True,True
APT-004974,REQ-005344,EMP-00093,LOC-07,SVC-03,2026-05-08,Completed,29,False,,,,,,4.1,76.8,False,True,False
APT-004979,REQ-005350,EMP-00092,LOC-06,SVC-04,2026-05-07,Completed,29,False,,,,,,,63.7,False,True,False
APT-004980,REQ-005351,EMP-00103,LOC-01,SVC-03,2026-05-08,Completed,17,False,,,,,,3.9,67.8,False,True,True
APT-004982,REQ-005353,EMP-00136,LOC-02,SVC-09,2026-05-07,Completed,25,False,,,,,,4.2,75.5,False,True,True
APT-004985,REQ-005356,EMP-00115,LOC-02,SVC-05,2026-05-10,Completed,28,False,,,,,,3.7,81.9,False,True,False
APT-004988,REQ-005359,EMP-00027,LOC-10,SVC-01,2026-05-07,Completed,31,False,,,,,,3.2,90.8,False,True,False
APT-004990,REQ-005361,EMP-00054,LOC-09,SVC-05,2026-05-09,Completed,21,False,,,,,,5.0,83.2,False,True,True
APT-004991,REQ-005362,EMP-00110,LOC-03,SVC-03,2026-05-07,Completed,19,True,Urgent reassignment,,,,,5.0,81.7,False,True,False
APT-004997,REQ-005369,EMP-00049,LOC-06,SVC-03,2026-05-09,Completed,37,False,,,,,,4.5,91.2,False,True,False
APT-005000,REQ-005372,EMP-00005,LOC-07,SVC-03,2026-05-10,Completed,34,False,,,,,,3.5,72.4,False,True,False
APT-005002,REQ-005374,EMP-00057,LOC-03,SVC-01,2026-05-09,Completed,17,False,,,,,,,100.0,False,False,False
APT-005003,REQ-005375,EMP-00039,LOC-06,SVC-02,2026-05-10,Completed,32,False,,,,,,4.4,73.8,False,True,True
APT-005005,REQ-005377,EMP-00091,LOC-02,SVC-03,2026-05-09,Completed,13,False,,,,,,4.0,81.6,False,True,False
APT-005006,REQ-005378,EMP-00054,LOC-07,SVC-06,2026-05-08,Completed,25,False,,,,,,3.7,82.4,False,False,False
APT-005007,REQ-005379,EMP-00022,LOC-03,SVC-03,2026-05-09,Completed,12,False,,,,,,4.2,82.9,False,True,False
APT-005008,REQ-005380,EMP-00015,LOC-02,SVC-07,2026-05-09,Completed,26,False,,,,,,5.0,79.5,False,True,True
APT-005016,REQ-005388,EMP-00024,LOC-04,SVC-01,2026-05-10,Completed,16,False,,,,,,3.4,89.3,False,True,True
APT-005017,REQ-005389,EMP-00030,LOC-05,SVC-06,2026-05-09,Completed,30,False,,,,,,4.0,86.8,False,True,False
APT-005021,REQ-005393,EMP-00056,LOC-02,SVC-06,2026-05-09,Completed,24,False,,,,,,4.1,74.2,False,True,False
APT-005023,REQ-005395,EMP-00117,LOC-09,SVC-01,2026-05-09,Completed,31,False,,,,,,4.4,74.8,False,True,False
APT-005024,REQ-005396,EMP-00024,LOC-04,SVC-05,2026-05-09,Completed,26,False,,,,,,4.3,84.5,False,True,False
APT-005029,REQ-005401,EMP-00035,LOC-05,SVC-01,2026-05-10,Completed,4,False,,,,,,4.9,72.0,False,True,True
APT-005030,REQ-005402,EMP-00083,LOC-07,SVC-01,2026-05-11,Completed,32,False,,,,,,3.6,84.4,False,True,False
APT-005031,REQ-005403,EMP-00011,LOC-08,SVC-02,2026-05-10,Completed,25,False,,,,,,4.5,78.2,False,True,True
APT-005035,REQ-005407,EMP-00122,LOC-06,SVC-02,2026-05-11,Completed,39,False,,,,,,4.5,86.4,False,True,False
APT-005036,REQ-005408,EMP-00025,LOC-02,SVC-08,2026-05-10,Completed,16,False,,,,,,2.7,82.4,False,True,False
APT-005038,REQ-005410,EMP-00150,LOC-03,SVC-02,2026-05-11,Completed,32,False,,,,,,4.2,87.7,False,True,False
APT-005040,REQ-005412,EMP-00121,LOC-05,SVC-03,2026-05-11,Completed,31,False,,,,,,2.9,82.9,False,True,False
APT-005041,REQ-005413,EMP-00117,LOC-01,SVC-07,2026-05-12,Completed,26,False,,,,,,4.6,89.0,False,True,True
APT-005043,REQ-005415,EMP-00005,LOC-05,SVC-04,2026-05-11,Completed,16,False,,,,,,4.3,71.3,False,True,True
APT-005044,REQ-005416,EMP-00112,LOC-07,SVC-06,2026-05-13,Completed,32,False,,,,,,3.7,91.0,False,True,False
APT-005049,REQ-005421,EMP-00031,LOC-06,SVC-04,2026-05-11,Completed,18,False,,,,,,3.7,79.8,False,False,False
APT-005050,REQ-005422,EMP-00118,LOC-03,SVC-05,2026-05-11,Completed,5,False,,,,,,4.3,97.6,False,True,False
APT-005051,REQ-005423,EMP-00018,LOC-09,SVC-02,2026-05-12,Completed,32,False,,,,,,3.5,81.1,True,True,False
APT-005053,REQ-005425,EMP-00049,LOC-08,SVC-01,2026-05-12,Completed,45,False,,,,,,4.4,94.0,False,True,False
APT-005054,REQ-005426,EMP-00052,LOC-06,SVC-07,2026-05-15,Completed,3,False,,,,,,4.7,86.7,False,True,False
APT-005055,REQ-005427,EMP-00056,LOC-10,SVC-06,2026-05-12,Completed,27,False,,,,,,4.5,84.8,False,True,False
APT-005056,REQ-005428,EMP-00023,LOC-05,SVC-06,2026-05-11,Completed,21,False,,,,,,3.6,80.0,False,False,False
APT-005057,REQ-005429,EMP-00065,LOC-05,SVC-06,2026-05-12,Completed,7,False,,,,,,4.2,90.1,False,False,True
APT-005059,REQ-005431,EMP-00110,LOC-04,SVC-01,2026-05-12,Completed,9,False,,,,,,,93.7,False,True,False
APT-005060,REQ-005432,EMP-00099,LOC-06,SVC-08,2026-05-12,Completed,29,False,,,,,,4.8,82.2,True,True,False
APT-005061,REQ-005433,EMP-00050,LOC-08,SVC-01,2026-05-12,Completed,25,False,,,,,,4.1,88.6,False,True,True
APT-005063,REQ-005435,EMP-00122,LOC-09,SVC-01,2026-05-12,Completed,37,False,,,,,,5.0,79.4,False,True,False
APT-005064,REQ-005436,EMP-00137,LOC-05,SVC-06,2026-05-12,Completed,11,False,,,,,,3.3,86.2,False,True,False
APT-005065,REQ-005437,EMP-00069,LOC-03,SVC-05,2026-05-12,Completed,12,False,,,,,,,95.4,False,True,True
APT-005068,REQ-005441,EMP-00033,LOC-08,SVC-07,2026-05-12,Completed,37,False,,,,,,3.9,78.0,False,False,False
APT-005069,REQ-005442,EMP-00146,LOC-09,SVC-07,2026-05-16,Completed,30,False,,,,,,4.0,86.0,False,False,False
APT-005072,REQ-005445,EMP-00091,LOC-10,SVC-02,2026-05-12,Completed,36,False,,,,,,,89.2,False,True,True
APT-005074,REQ-005447,EMP-00047,LOC-02,SVC-03,2026-05-13,Completed,13,False,,,,,,3.9,66.1,False,False,False
APT-005075,REQ-005448,EMP-00110,LOC-09,SVC-04,2026-05-13,Completed,18,False,,,,,,3.0,74.7,False,True,False
APT-005077,REQ-005450,EMP-00023,LOC-03,SVC-01,2026-05-12,Completed,28,False,,,,,,3.9,82.6,False,True,False
APT-005079,REQ-005452,EMP-00098,LOC-09,SVC-01,2026-05-13,Completed,3,False,,,,,,4.4,93.2,False,True,False
APT-005080,REQ-005453,EMP-00057,LOC-05,SVC-06,2026-05-13,Completed,38,False,,,,,,4.7,84.9,False,True,False
APT-005081,REQ-005454,EMP-00100,LOC-02,SVC-05,2026-05-14,Completed,21,True,Client preference,,,,,4.5,77.3,False,True,False
APT-005082,REQ-005455,EMP-00126,LOC-08,SVC-01,2026-05-13,Completed,37,False,,,,,,5.0,58.2,False,True,False
APT-005083,REQ-005456,EMP-00042,LOC-10,SVC-03,2026-05-15,Completed,21,False,,,,,,2.9,89.1,False,True,False
APT-005086,REQ-005459,EMP-00031,LOC-03,SVC-05,2026-05-13,Completed,18,False,,,,,,3.4,70.8,False,True,True
APT-005088,REQ-005461,EMP-00062,LOC-06,SVC-01,2026-05-13,Completed,26,True,Skill match unavailable,,,,,3.7,91.2,False,True,False
APT-005090,REQ-005463,EMP-00058,LOC-05,SVC-02,2026-05-14,Completed,31,False,,,,,,3.8,96.7,False,True,True
APT-005092,REQ-005465,EMP-00002,LOC-08,SVC-01,2026-05-14,Completed,37,False,,,,,,4.1,91.7,False,True,False
APT-005093,REQ-005466,EMP-00080,LOC-06,SVC-02,2026-05-13,Completed,24,False,,,,,,4.8,84.2,False,True,False
APT-005094,REQ-005467,EMP-00138,LOC-04,SVC-01,2026-05-15,Completed,11,False,,,,,,3.9,81.4,False,True,False
APT-005102,REQ-005476,EMP-00110,LOC-04,SVC-03,2026-05-13,Completed,33,False,,,,,,3.7,100.0,False,True,False
APT-005103,REQ-005477,EMP-00014,LOC-02,SVC-05,2026-05-13,Completed,18,False,,,,,,,81.4,False,False,True
APT-005104,REQ-005478,EMP-00021,LOC-02,SVC-07,2026-05-13,Completed,36,False,,,,,,4.5,68.5,False,True,False
APT-005105,REQ-005479,EMP-00047,LOC-10,SVC-08,2026-05-13,Completed,29,False,,,,,,3.2,90.3,False,True,False
APT-005106,REQ-005480,EMP-00109,LOC-06,SVC-03,2026-05-13,Completed,37,False,,,,,,5.0,90.9,False,True,True
APT-005107,REQ-005482,EMP-00113,LOC-06,SVC-02,2026-05-14,Completed,27,False,,,,,,3.8,86.6,False,False,False
APT-005108,REQ-005483,EMP-00066,LOC-10,SVC-04,2026-05-17,Completed,29,False,,,,,,4.0,87.6,False,True,False
APT-005109,REQ-005485,EMP-00027,LOC-05,SVC-09,2026-05-14,Completed,13,False,,,,,,3.6,95.0,False,True,False
APT-005111,REQ-005487,EMP-00037,LOC-09,SVC-05,2026-05-15,Completed,21,False,,,,,,4.1,81.1,False,True,False
APT-005112,REQ-005488,EMP-00067,LOC-06,SVC-07,2026-05-15,Completed,23,False,,,,,,4.8,79.6,False,True,False
APT-005113,REQ-005489,EMP-00017,LOC-08,SVC-06,2026-05-15,Completed,4,False,,,,,,4.8,97.4,False,True,False
APT-005114,REQ-005490,EMP-00049,LOC-03,SVC-04,2026-05-14,Completed,19,False,,,,,,3.1,74.0,False,True,False
APT-005116,REQ-005492,EMP-00098,LOC-07,SVC-01,2026-05-14,Completed,24,False,,,,,,,56.8,False,True,True
APT-005119,REQ-005495,EMP-00110,LOC-07,SVC-02,2026-05-15,Completed,33,False,,,,,,3.8,54.8,False,False,False
APT-005120,REQ-005496,EMP-00027,LOC-09,SVC-06,2026-05-16,Completed,15,False,,,,,,4.1,70.2,False,False,False
APT-005121,REQ-005497,EMP-00091,LOC-10,SVC-05,2026-05-14,Completed,19,False,,,,,,3.6,95.7,False,True,False
APT-005123,REQ-005499,EMP-00098,LOC-06,SVC-08,2026-05-14,Completed,15,False,,,,,,4.2,66.3,False,False,False
APT-005124,REQ-005500,EMP-00067,LOC-02,SVC-07,2026-05-14,Completed,31,False,,,,,,3.3,72.3,False,True,True
APT-005126,REQ-005502,EMP-00131,LOC-09,SVC-05,2026-05-15,Completed,27,False,,,,,,4.8,74.0,False,True,True
APT-005127,REQ-005504,EMP-00150,LOC-01,SVC-08,2026-05-14,Completed,29,False,,,,,,3.0,85.0,False,False,False
APT-005128,REQ-005505,EMP-00065,LOC-01,SVC-08,2026-05-15,Completed,10,False,,,,,,4.0,85.0,False,True,False
APT-005129,REQ-005506,EMP-00093,LOC-04,SVC-03,2026-05-16,Completed,23,False,,,,,,3.5,82.5,False,True,True
APT-005130,REQ-005507,EMP-00119,LOC-08,SVC-01,2026-05-17,Completed,19,False,,,,,,3.4,88.9,False,True,False
APT-005131,REQ-005508,EMP-00058,LOC-07,SVC-06,2026-05-17,Completed,34,False,,,,,,3.3,79.8,False,True,False
APT-005134,REQ-005511,EMP-00042,LOC-02,SVC-03,2026-05-15,Completed,3,False,,,,,,5.0,72.2,False,True,False
APT-005136,REQ-005514,EMP-00069,LOC-09,SVC-02,2026-05-16,Completed,31,False,,,,,,3.6,77.5,False,False,False
APT-005137,REQ-005515,EMP-00093,LOC-06,SVC-01,2026-05-16,Completed,27,False,,,,,,4.5,63.2,False,True,True
APT-005139,REQ-005517,EMP-00060,LOC-09,SVC-04,2026-05-15,Completed,30,False,,,,,,,62.1,False,True,True
APT-005140,REQ-005518,EMP-00093,LOC-07,SVC-02,2026-05-18,Completed,8,False,,,,,,,80.8,False,True,False
APT-005141,REQ-005519,EMP-00008,LOC-08,SVC-05,2026-05-15,Completed,33,False,,,,,,5.0,75.4,False,True,False
APT-005143,REQ-005521,EMP-00089,LOC-02,SVC-06,2026-05-16,Completed,44,False,,,,,,5.0,69.9,False,True,False
APT-005144,REQ-005522,EMP-00124,LOC-07,SVC-04,2026-05-16,Completed,19,False,,,,,,4.9,90.6,False,True,False
APT-005146,REQ-005524,EMP-00038,LOC-06,SVC-07,2026-05-16,Completed,3,False,,,,,,5.0,89.2,True,True,False
APT-005147,REQ-005525,EMP-00002,LOC-06,SVC-08,2026-05-16,Completed,3,True,Skill match unavailable,,,,,4.2,78.8,True,True,False
APT-005150,REQ-005528,EMP-00040,LOC-09,SVC-01,2026-05-16,Completed,41,False,,,,,,3.5,100.0,False,True,True
APT-005151,REQ-005529,EMP-00061,LOC-08,SVC-04,2026-05-16,Completed,17,False,,,,,,4.2,97.3,False,True,False
APT-005152,REQ-005530,EMP-00038,LOC-10,SVC-02,2026-05-18,Completed,26,False,,,,,,5.0,100.0,False,True,False
APT-005155,REQ-005533,EMP-00089,LOC-02,SVC-05,2026-05-18,Completed,16,False,,,,,,3.7,79.9,False,True,False
APT-005160,REQ-005538,EMP-00055,LOC-04,SVC-04,2026-05-16,Completed,23,False,,,,,,,81.8,False,True,False
APT-005162,REQ-005540,EMP-00066,LOC-10,SVC-07,2026-05-16,Completed,29,False,,,,,,3.4,73.9,False,True,False
APT-005164,REQ-005542,EMP-00028,LOC-08,SVC-08,2026-05-17,Completed,21,False,,,,,,4.8,86.3,False,True,False
APT-005166,REQ-005544,EMP-00064,LOC-07,SVC-03,2026-05-16,Completed,24,False,,,,,,,91.3,False,True,False
APT-005167,REQ-005545,EMP-00146,LOC-03,SVC-08,2026-05-16,Completed,31,False,,,,,,4.0,89.9,False,False,False
APT-005170,REQ-005548,EMP-00080,LOC-05,SVC-01,2026-05-16,Completed,30,False,,,,,,5.0,66.8,False,True,False
APT-005171,REQ-005549,EMP-00115,LOC-10,SVC-01,2026-05-17,Completed,47,False,,,,,,4.1,96.7,False,True,False
APT-005172,REQ-005550,EMP-00094,LOC-05,SVC-05,2026-05-16,Completed,31,False,,,,,,4.7,86.6,False,True,False
APT-005173,REQ-005551,EMP-00056,LOC-07,SVC-07,2026-05-17,Completed,38,False,,,,,,4.4,84.4,False,True,False
APT-005175,REQ-005553,EMP-00080,LOC-01,SVC-04,2026-05-22,Completed,16,False,,,,,,3.0,83.7,False,True,False
APT-005176,REQ-005554,EMP-00021,LOC-01,SVC-08,2026-05-20,Completed,26,False,,,,,,5.0,87.2,False,True,True
APT-005178,REQ-005556,EMP-00050,LOC-10,SVC-06,2026-05-17,Completed,33,False,,,,,,5.0,90.7,False,True,False
APT-005179,REQ-005558,EMP-00040,LOC-10,SVC-08,2026-05-18,Completed,15,False,,,,,,3.9,82.6,False,True,False
APT-005181,REQ-005560,EMP-00092,LOC-08,SVC-07,2026-05-17,Completed,37,False,,,,,,4.0,86.0,False,True,False
APT-005182,REQ-005561,EMP-00052,LOC-08,SVC-07,2026-05-17,Completed,32,False,,,,,,4.7,79.6,False,True,False
APT-005183,REQ-005562,EMP-00028,LOC-07,SVC-07,2026-05-18,Completed,27,False,,,,,,4.0,75.4,False,True,False
APT-005184,REQ-005563,EMP-00106,LOC-03,SVC-05,2026-05-17,Completed,8,False,,,,,,4.9,100.0,False,False,False
APT-005185,REQ-005564,EMP-00141,LOC-10,SVC-02,2026-05-17,Completed,20,False,,,,,,4.7,83.8,True,True,False
APT-005186,REQ-005565,EMP-00058,LOC-06,SVC-07,2026-05-19,Completed,30,False,,,,,,4.0,86.9,False,True,False
APT-005188,REQ-005567,EMP-00027,LOC-05,SVC-05,2026-05-18,Completed,31,False,,,,,,3.7,77.9,False,True,True
APT-005189,REQ-005568,EMP-00121,LOC-06,SVC-08,2026-05-18,Completed,16,False,,,,,,,81.7,True,True,True
APT-005192,REQ-005571,EMP-00015,LOC-07,SVC-01,2026-05-18,Completed,23,False,,,,,,4.0,70.9,False,True,True
APT-005193,REQ-005572,EMP-00058,LOC-08,SVC-03,2026-05-20,Completed,43,False,,,,,,4.5,77.0,False,True,False
APT-005197,REQ-005579,EMP-00057,LOC-10,SVC-07,2026-05-19,Completed,22,False,,,,,,3.8,69.9,False,True,False
APT-005198,REQ-005580,EMP-00064,LOC-03,SVC-02,2026-05-18,Completed,21,False,,,,,,3.2,85.8,False,True,False
APT-005199,REQ-005581,EMP-00143,LOC-03,SVC-02,2026-05-19,Completed,13,False,,,,,,4.0,58.0,False,True,True
APT-005200,REQ-005582,EMP-00036,LOC-01,SVC-03,2026-05-18,Completed,14,False,,,,,,3.8,88.4,False,True,False
APT-005201,REQ-005583,EMP-00141,LOC-03,SVC-09,2026-05-18,Completed,39,False,,,,,,4.5,72.9,False,False,False
